game_id,player_id,stat,status,model_status
24957,487,fg3m,PRICED,MARKET_FALLBACK
24957,487,stl,PRICED,PURE_UNCERTIFIED
24957,487,blk,PRICED,PURE_UNCERTIFIED
24957,487,turnover,PRICED,PURE_UNCERTIFIED
24957,494,pts,PRICED,MARKET_FALLBACK
24957,494,reb,PRICED,MARKET_FALLBACK
24957,494,ast,PRICED,MARKET_FALLBACK
24957,494,fg3m,PRICED,MARKET_FALLBACK
24957,494,stl,PRICED,PURE_UNCERTIFIED
24957,494,blk,PRICED,PURE_UNCERTIFIED
24957,494,turnover,PRICED,PURE_UNCERTIFIED
24957,496,pts,PRICED,MARKET_FALLBACK
24957,496,reb,PRICED,MARKET_FALLBACK
24957,496,ast,PRICED,MARKET_FALLBACK
24957,496,fg3m,PRICED,MARKET_FALLBACK
24957,496,stl,PRICED,PURE_UNCERTIFIED
24957,496,blk,PRICED,PURE_UNCERTIFIED
24957,496,turnover,PRICED,PURE_UNCERTIFIED
24959,502,pts,PRICED,MARKET_FALLBACK
24959,502,reb,PRICED,MARKET_FALLBACK
24959,502,ast,PRICED,MARKET_FALLBACK
24959,502,fg3m,PRICED,MARKET_FALLBACK
24959,502,stl,PRICED,PURE_UNCERTIFIED
24959,502,blk,PRICED,PURE_UNCERTIFIED
24959,502,turnover,PRICED,PURE_UNCERTIFIED
24960,503,pts,PRICED,MARKET_FALLBACK
24960,503,reb,PRICED,MARKET_FALLBACK
24960,503,ast,PRICED,MARKET_FALLBACK
24960,503,fg3m,PRICED,MARKET_FALLBACK
24960,503,stl,PRICED,PURE_UNCERTIFIED
24960,503,blk,PRICED,PURE_UNCERTIFIED
24960,503,turnover,PRICED,PURE_UNCERTIFIED
24958,533,pts,PRICED,MARKET_FALLBACK
24958,533,reb,PRICED,MARKET_FALLBACK
24958,533,ast,PRICED,MARKET_FALLBACK
24958,533,fg3m,PRICED,MARKET_FALLBACK
24958,533,stl,PRICED,PURE_UNCERTIFIED
24958,533,blk,PRICED,PURE_UNCERTIFIED
24958,533,turnover,PRICED,PURE_UNCERTIFIED
24959,535,pts,PRICED,MARKET_FALLBACK
24959,535,reb,PRICED,MARKET_FALLBACK
24959,535,ast,PRICED,MARKET_FALLBACK
24959,535,fg3m,PRICED,MARKET_FALLBACK
24959,535,stl,PRICED,PURE_UNCERTIFIED
24959,535,blk,PRICED,PURE_UNCERTIFIED
24959,535,turnover,PRICED,PURE_UNCERTIFIED
24958,540,pts,PRICED,MARKET_FALLBACK
24958,540,reb,PRICED,MARKET_FALLBACK
24958,540,ast,PRICED,MARKET_FALLBACK
24958,540,fg3m,PRICED,MARKET_FALLBACK
24958,540,stl,PRICED,PURE_UNCERTIFIED
24958,540,blk,PRICED,PURE_UNCERTIFIED
24958,540,turnover,PRICED,PURE_UNCERTIFIED
24959,541,pts,PRICED,MARKET_FALLBACK
24959,541,reb,PRICED,MARKET_FALLBACK
24959,541,ast,PRICED,MARKET_FALLBACK
24959,541,fg3m,PRICED,MARKET_FALLBACK
24959,541,stl,PRICED,PURE_UNCERTIFIED
24959,541,blk,PRICED,PURE_UNCERTIFIED
24959,541,turnover,PRICED,PURE_UNCERTIFIED
24958,543,pts,PRICED,MARKET_FALLBACK
24958,543,reb,PRICED,MARKET_FALLBACK
24958,543,ast,PRICED,MARKET_FALLBACK
24958,543,fg3m,PRICED,MARKET_FALLBACK
24958,543,stl,PRICED,PURE_UNCERTIFIED
24958,543,blk,PRICED,PURE_UNCERTIFIED
24958,543,turnover,PRICED,PURE_UNCERTIFIED
24960,544,pts,PRICED,MARKET_FALLBACK
24960,544,reb,PRICED,MARKET_FALLBACK
24960,544,ast,PRICED,MARKET_FALLBACK
24960,544,fg3m,PRICED,MARKET_FALLBACK
24960,544,stl,PRICED,PURE_UNCERTIFIED
24960,544,blk,PRICED,PURE_UNCERTIFIED
24960,544,turnover,PRICED,PURE_UNCERTIFIED
24957,546,pts,PRICED,MARKET_FALLBACK
24957,546,reb,PRICED,MARKET_FALLBACK
24957,546,ast,PRICED,MARKET_FALLBACK
24957,546,fg3m,PRICED,MARKET_FALLBACK
24957,546,stl,PRICED,PURE_UNCERTIFIED
24957,546,blk,PRICED,PURE_UNCERTIFIED
24957,546,turnover,PRICED,PURE_UNCERTIFIED
24959,555,pts,PRICED,MARKET_FALLBACK
24959,555,reb,PRICED,MARKET_FALLBACK
24959,555,ast,PRICED,MARKET_FALLBACK
24959,555,fg3m,PRICED,MARKET_FALLBACK
24959,555,stl,PRICED,PURE_UNCERTIFIED
24959,555,blk,PRICED,PURE_UNCERTIFIED
24959,555,turnover,PRICED,PURE_UNCERTIFIED
24958,558,pts,PRICED,MARKET_FALLBACK
24958,558,reb,PRICED,MARKET_FALLBACK
24958,558,ast,PRICED,MARKET_FALLBACK
24958,558,fg3m,PRICED,MARKET_FALLBACK
24958,558,stl,PRICED,PURE_UNCERTIFIED
24958,558,blk,PRICED,PURE_UNCERTIFIED
24958,558,turnover,PRICED,PURE_UNCERTIFIED
24959,562,pts,PRICED,MARKET_FALLBACK
24959,562,reb,PRICED,MARKET_FALLBACK
24959,562,ast,PRICED,MARKET_FALLBACK
24959,562,fg3m,PRICED,MARKET_FALLBACK
24959,562,stl,PRICED,PURE_UNCERTIFIED
24959,562,blk,PRICED,PURE_UNCERTIFIED
24959,562,turnover,PRICED,PURE_UNCERTIFIED
24960,566,pts,PRICED,MARKET_FALLBACK
24960,566,reb,PRICED,MARKET_FALLBACK
24960,566,ast,PRICED,MARKET_FALLBACK
24960,566,fg3m,PRICED,MARKET_FALLBACK
24960,566,stl,PRICED,PURE_UNCERTIFIED
24960,566,blk,PRICED,PURE_UNCERTIFIED
24960,566,turnover,PRICED,PURE_UNCERTIFIED
24957,569,pts,PRICED,MARKET_FALLBACK
24957,569,reb,PRICED,MARKET_FALLBACK
24957,569,ast,PRICED,MARKET_FALLBACK
24957,569,fg3m,PRICED,MARKET_FALLBACK
24957,569,stl,PRICED,PURE_UNCERTIFIED
24957,569,blk,PRICED,PURE_UNCERTIFIED
24957,569,turnover,PRICED,PURE_UNCERTIFIED
24959,570,pts,PRICED,MARKET_FALLBACK
24959,570,reb,PRICED,MARKET_FALLBACK
24959,570,ast,PRICED,MARKET_FALLBACK
24959,570,fg3m,PRICED,MARKET_FALLBACK
24959,570,stl,PRICED,PURE_UNCERTIFIED
24959,570,blk,PRICED,PURE_UNCERTIFIED
24959,570,turnover,PRICED,PURE_UNCERTIFIED
24958,571,pts,PRICED,MARKET_FALLBACK
24958,571,reb,PRICED,MARKET_FALLBACK
24958,571,ast,PRICED,MARKET_FALLBACK
24958,571,fg3m,PRICED,MARKET_FALLBACK
24958,571,stl,PRICED,PURE_UNCERTIFIED
24958,571,blk,PRICED,PURE_UNCERTIFIED
24958,571,turnover,PRICED,PURE_UNCERTIFIED
24957,573,pts,PRICED,MARKET_FALLBACK
24957,573,reb,PRICED,MARKET_FALLBACK
24957,573,ast,PRICED,MARKET_FALLBACK
24957,573,fg3m,PRICED,MARKET_FALLBACK
24957,573,stl,PRICED,PURE_UNCERTIFIED
24957,573,blk,PRICED,PURE_UNCERTIFIED
24957,573,turnover,PRICED,PURE_UNCERTIFIED
24959,579,pts,PRICED,MARKET_FALLBACK
24959,579,reb,PRICED,MARKET_FALLBACK
24959,579,ast,PRICED,MARKET_FALLBACK
24959,579,fg3m,PRICED,MARKET_FALLBACK
24959,579,stl,PRICED,PURE_UNCERTIFIED
24959,579,blk,PRICED,PURE_UNCERTIFIED
24959,579,turnover,PRICED,PURE_UNCERTIFIED
24958,580,pts,PRICED,MARKET_FALLBACK
24958,580,reb,PRICED,MARKET_FALLBACK
24958,580,ast,PRICED,MARKET_FALLBACK
24958,580,fg3m,PRICED,MARKET_FALLBACK
24958,580,stl,PRICED,PURE_UNCERTIFIED
24958,580,blk,PRICED,PURE_UNCERTIFIED
24958,580,turnover,PRICED,PURE_UNCERTIFIED
24957,587,pts,PRICED,MARKET_FALLBACK
24957,587,reb,PRICED,MARKET_FALLBACK
24957,587,ast,PRICED,MARKET_FALLBACK
24957,587,fg3m,PRICED,MARKET_FALLBACK
24957,587,stl,PRICED,PURE_UNCERTIFIED
24957,587,blk,PRICED,PURE_UNCERTIFIED
24957,587,turnover,PRICED,PURE_UNCERTIFIED
24958,590,pts,PRICED,MARKET_FALLBACK
24958,590,reb,PRICED,MARKET_FALLBACK
24958,590,ast,PRICED,MARKET_FALLBACK
24958,590,fg3m,PRICED,MARKET_FALLBACK
24958,590,stl,PRICED,PURE_UNCERTIFIED
24958,590,blk,PRICED,PURE_UNCERTIFIED
24958,590,turnover,PRICED,PURE_UNCERTIFIED
24960,591,pts,PRICED,MARKET_FALLBACK
24960,591,reb,PRICED,MARKET_FALLBACK
24960,591,ast,PRICED,MARKET_FALLBACK
24960,591,fg3m,PRICED,MARKET_FALLBACK
24960,591,stl,PRICED,PURE_UNCERTIFIED
24960,591,blk,PRICED,PURE_UNCERTIFIED
24960,591,turnover,PRICED,PURE_UNCERTIFIED
24958,604,pts,PRICED,MARKET_FALLBACK
24958,604,reb,PRICED,MARKET_FALLBACK
24958,604,ast,PRICED,MARKET_FALLBACK
24958,604,fg3m,PRICED,MARKET_FALLBACK
24958,604,stl,PRICED,PURE_UNCERTIFIED
24958,604,blk,PRICED,PURE_UNCERTIFIED
24958,604,turnover,PRICED,PURE_UNCERTIFIED
24959,620,pts,PRICED,MARKET_FALLBACK
24959,620,reb,PRICED,MARKET_FALLBACK
24959,620,ast,PRICED,MARKET_FALLBACK
24959,620,fg3m,PRICED,MARKET_FALLBACK
24959,620,stl,PRICED,PURE_UNCERTIFIED
24959,620,blk,PRICED,PURE_UNCERTIFIED
24959,620,turnover,PRICED,PURE_UNCERTIFIED
24960,631,pts,PRICED,MARKET_FALLBACK
24960,631,reb,PRICED,MARKET_FALLBACK
24960,631,ast,PRICED,MARKET_FALLBACK
24960,631,fg3m,PRICED,MARKET_FALLBACK
24960,631,stl,PRICED,PURE_UNCERTIFIED
24960,631,blk,PRICED,PURE_UNCERTIFIED
24960,631,turnover,PRICED,PURE_UNCERTIFIED
24960,640,pts,PRICED,MARKET_FALLBACK
24960,640,reb,PRICED,MARKET_FALLBACK
24960,640,ast,PRICED,MARKET_FALLBACK
24960,640,fg3m,PRICED,MARKET_FALLBACK
24960,640,stl,PRICED,PURE_UNCERTIFIED
24960,640,blk,PRICED,PURE_UNCERTIFIED
24960,640,turnover,PRICED,PURE_UNCERTIFIED
24959,645,pts,PRICED,MARKET_FALLBACK
24959,645,reb,PRICED,MARKET_FALLBACK
24959,645,ast,PRICED,MARKET_FALLBACK
24959,645,fg3m,PRICED,MARKET_FALLBACK
24959,645,stl,PRICED,PURE_UNCERTIFIED
24959,645,blk,PRICED,PURE_UNCERTIFIED
24959,645,turnover,PRICED,PURE_UNCERTIFIED
24959,648,pts,PRICED,MARKET_FALLBACK
24959,648,reb,PRICED,MARKET_FALLBACK
24959,648,ast,PRICED,MARKET_FALLBACK
24959,648,fg3m,PRICED,MARKET_FALLBACK
24959,648,stl,PRICED,PURE_UNCERTIFIED
24959,648,blk,PRICED,PURE_UNCERTIFIED
24959,648,turnover,PRICED,PURE_UNCERTIFIED
24958,649,pts,PRICED,MARKET_FALLBACK
24958,649,reb,PRICED,MARKET_FALLBACK
24958,649,ast,PRICED,MARKET_FALLBACK
24958,649,fg3m,PRICED,MARKET_FALLBACK
24958,649,stl,PRICED,PURE_UNCERTIFIED
24958,649,blk,PRICED,PURE_UNCERTIFIED
24958,649,turnover,PRICED,PURE_UNCERTIFIED
24960,663,pts,PRICED,MARKET_FALLBACK
24960,663,reb,PRICED,MARKET_FALLBACK
24960,663,ast,PRICED,MARKET_FALLBACK
24960,663,fg3m,PRICED,MARKET_FALLBACK
24960,663,stl,PRICED,PURE_UNCERTIFIED
24960,663,blk,PRICED,PURE_UNCERTIFIED
24960,663,turnover,PRICED,PURE_UNCERTIFIED
24957,671,pts,PRICED,MARKET_FALLBACK
24957,671,reb,PRICED,MARKET_FALLBACK
24957,671,ast,PRICED,MARKET_FALLBACK
24957,671,fg3m,PRICED,MARKET_FALLBACK
24957,671,stl,PRICED,PURE_UNCERTIFIED
24957,671,blk,PRICED,PURE_UNCERTIFIED
24957,671,turnover,PRICED,PURE_UNCERTIFIED
24958,676,pts,PRICED,MARKET_FALLBACK
24958,676,reb,PRICED,MARKET_FALLBACK
24958,676,ast,PRICED,MARKET_FALLBACK
24958,676,fg3m,PRICED,MARKET_FALLBACK
24958,676,stl,PRICED,PURE_UNCERTIFIED
24958,676,blk,PRICED,PURE_UNCERTIFIED
24958,676,turnover,PRICED,PURE_UNCERTIFIED
24957,684,pts,PRICED,MARKET_FALLBACK
24957,684,reb,PRICED,MARKET_FALLBACK
24957,684,ast,PRICED,MARKET_FALLBACK
24957,684,fg3m,PRICED,MARKET_FALLBACK
24957,684,stl,PRICED,PURE_UNCERTIFIED
24957,684,blk,PRICED,PURE_UNCERTIFIED
24957,684,turnover,PRICED,PURE_UNCERTIFIED
24958,686,pts,PRICED,MARKET_FALLBACK
24958,686,reb,PRICED,MARKET_FALLBACK
24958,686,ast,PRICED,MARKET_FALLBACK
24958,686,fg3m,PRICED,MARKET_FALLBACK
24958,686,stl,PRICED,PURE_UNCERTIFIED
24958,686,blk,PRICED,PURE_UNCERTIFIED
24958,686,turnover,PRICED,PURE_UNCERTIFIED
24958,687,pts,PRICED,MARKET_FALLBACK
24958,687,reb,PRICED,MARKET_FALLBACK
24958,687,ast,PRICED,MARKET_FALLBACK
24958,687,fg3m,PRICED,MARKET_FALLBACK
24958,687,stl,PRICED,PURE_UNCERTIFIED
24958,687,blk,PRICED,PURE_UNCERTIFIED
24958,687,turnover,PRICED,PURE_UNCERTIFIED
24958,695,pts,PRICED,MARKET_FALLBACK
24958,695,reb,PRICED,MARKET_FALLBACK
24958,695,ast,PRICED,MARKET_FALLBACK
24958,695,fg3m,PRICED,MARKET_FALLBACK
24958,695,stl,PRICED,PURE_UNCERTIFIED
24958,695,blk,PRICED,PURE_UNCERTIFIED
24958,695,turnover,PRICED,PURE_UNCERTIFIED
24957,697,pts,PRICED,MARKET_FALLBACK
24957,697,reb,PRICED,MARKET_FALLBACK
24957,697,ast,PRICED,MARKET_FALLBACK
24957,697,fg3m,PRICED,MARKET_FALLBACK
24957,697,stl,PRICED,PURE_UNCERTIFIED
24957,697,blk,PRICED,PURE_UNCERTIFIED
24957,697,turnover,PRICED,PURE_UNCERTIFIED
24958,708,pts,PRICED,MARKET_FALLBACK
24958,708,reb,PRICED,MARKET_FALLBACK
24958,708,ast,PRICED,MARKET_FALLBACK
24958,708,fg3m,PRICED,MARKET_FALLBACK
24958,708,stl,PRICED,PURE_UNCERTIFIED
24958,708,blk,PRICED,PURE_UNCERTIFIED
24958,708,turnover,PRICED,PURE_UNCERTIFIED
24960,710,pts,PRICED,MARKET_FALLBACK
24960,710,reb,PRICED,MARKET_FALLBACK
24960,710,ast,PRICED,MARKET_FALLBACK
24960,710,fg3m,PRICED,MARKET_FALLBACK
24960,710,stl,PRICED,PURE_UNCERTIFIED
24960,710,blk,PRICED,PURE_UNCERTIFIED
24960,710,turnover,PRICED,PURE_UNCERTIFIED
24960,719,pts,PRICED,MARKET_FALLBACK
24960,719,reb,PRICED,MARKET_FALLBACK
24960,719,ast,PRICED,MARKET_FALLBACK
24960,719,fg3m,PRICED,MARKET_FALLBACK
24960,719,stl,PRICED,PURE_UNCERTIFIED
24960,719,blk,PRICED,PURE_UNCERTIFIED
24960,719,turnover,PRICED,PURE_UNCERTIFIED
24958,734,pts,PRICED,MARKET_FALLBACK
24958,734,reb,PRICED,MARKET_FALLBACK
24958,734,ast,PRICED,MARKET_FALLBACK
24958,734,fg3m,PRICED,MARKET_FALLBACK
24958,734,stl,PRICED,PURE_UNCERTIFIED
24958,734,blk,PRICED,PURE_UNCERTIFIED
24958,734,turnover,PRICED,PURE_UNCERTIFIED
24957,739,pts,PRICED,MARKET_FALLBACK
24957,739,reb,PRICED,MARKET_FALLBACK
24957,739,ast,PRICED,MARKET_FALLBACK
24957,739,fg3m,PRICED,MARKET_FALLBACK
24957,739,stl,PRICED,PURE_UNCERTIFIED
24957,739,blk,PRICED,PURE_UNCERTIFIED
24957,739,turnover,PRICED,PURE_UNCERTIFIED
24959,744,pts,PRICED,MARKET_FALLBACK
24959,744,reb,PRICED,MARKET_FALLBACK
24959,744,ast,PRICED,MARKET_FALLBACK
24959,744,fg3m,PRICED,MARKET_FALLBACK
24959,744,stl,PRICED,PURE_UNCERTIFIED
24959,744,blk,PRICED,PURE_UNCERTIFIED
24959,744,turnover,PRICED,PURE_UNCERTIFIED
24959,748,pts,PRICED,MARKET_FALLBACK
24959,748,reb,PRICED,MARKET_FALLBACK
24959,748,ast,PRICED,MARKET_FALLBACK
24959,748,fg3m,PRICED,MARKET_FALLBACK
24959,748,stl,PRICED,PURE_UNCERTIFIED
24959,748,blk,PRICED,PURE_UNCERTIFIED
24959,748,turnover,PRICED,PURE_UNCERTIFIED
24958,753,pts,PRICED,MARKET_FALLBACK
24958,753,reb,PRICED,MARKET_FALLBACK
24958,753,ast,PRICED,MARKET_FALLBACK
24958,753,fg3m,PRICED,MARKET_FALLBACK
24958,753,stl,PRICED,PURE_UNCERTIFIED
24958,753,blk,PRICED,PURE_UNCERTIFIED
24958,753,turnover,PRICED,PURE_UNCERTIFIED
24958,758,pts,PRICED,MARKET_FALLBACK
24958,758,reb,PRICED,MARKET_FALLBACK
24958,758,ast,PRICED,MARKET_FALLBACK
24958,758,fg3m,PRICED,MARKET_FALLBACK
24958,758,stl,PRICED,PURE_UNCERTIFIED
24958,758,blk,PRICED,PURE_UNCERTIFIED
24958,758,turnover,PRICED,PURE_UNCERTIFIED
24958,776,pts,PRICED,MARKET_FALLBACK
24958,776,reb,PRICED,MARKET_FALLBACK
24958,776,ast,PRICED,MARKET_FALLBACK
24958,776,fg3m,PRICED,MARKET_FALLBACK
24958,776,stl,PRICED,PURE_UNCERTIFIED
24958,776,blk,PRICED,PURE_UNCERTIFIED
24958,776,turnover,PRICED,PURE_UNCERTIFIED
24957,61809,pts,PRICED,MARKET_FALLBACK
24957,61809,reb,PRICED,MARKET_FALLBACK
24957,61809,ast,PRICED,MARKET_FALLBACK
24957,61809,fg3m,PRICED,MARKET_FALLBACK
24957,61809,stl,PRICED,PURE_UNCERTIFIED
24957,61809,blk,PRICED,PURE_UNCERTIFIED
24957,61809,turnover,PRICED,PURE_UNCERTIFIED
24959,61828,pts,PRICED,MARKET_FALLBACK
24959,61828,reb,PRICED,MARKET_FALLBACK
24959,61828,ast,PRICED,MARKET_FALLBACK
24959,61828,fg3m,PRICED,MARKET_FALLBACK
24959,61828,stl,PRICED,PURE_UNCERTIFIED
24959,61828,blk,PRICED,PURE_UNCERTIFIED
24959,61828,turnover,PRICED,PURE_UNCERTIFIED
24960,66925,pts,PRICED,MARKET_FALLBACK
24960,66925,reb,PRICED,MARKET_FALLBACK
24960,66925,ast,PRICED,MARKET_FALLBACK
24960,66925,fg3m,PRICED,MARKET_FALLBACK
24960,66925,stl,PRICED,PURE_UNCERTIFIED
24960,66925,blk,PRICED,PURE_UNCERTIFIED
24960,66925,turnover,PRICED,PURE_UNCERTIFIED
24960,66926,pts,PRICED,MARKET_FALLBACK
24960,66926,reb,PRICED,MARKET_FALLBACK
24960,66926,ast,PRICED,MARKET_FALLBACK
24960,66926,fg3m,PRICED,MARKET_FALLBACK
24960,66926,stl,PRICED,PURE_UNCERTIFIED
24960,66926,blk,PRICED,PURE_UNCERTIFIED
24960,66926,turnover,PRICED,PURE_UNCERTIFIED
24958,66969,pts,PRICED,MARKET_FALLBACK
24958,66969,reb,PRICED,MARKET_FALLBACK
24958,66969,ast,PRICED,MARKET_FALLBACK
24958,66969,fg3m,PRICED,MARKET_FALLBACK
24958,66969,stl,PRICED,PURE_UNCERTIFIED
24958,66969,blk,PRICED,PURE_UNCERTIFIED
24958,66969,turnover,PRICED,PURE_UNCERTIFIED
24959,66973,pts,PRICED,MARKET_FALLBACK
24959,66973,reb,PRICED,MARKET_FALLBACK
24959,66973,ast,PRICED,MARKET_FALLBACK
24959,66973,fg3m,PRICED,MARKET_FALLBACK
24959,66973,stl,PRICED,PURE_UNCERTIFIED
24959,66973,blk,PRICED,PURE_UNCERTIFIED
24959,66973,turnover,PRICED,PURE_UNCERTIFIED
24959,66999,pts,PRICED,MARKET_FALLBACK
24959,66999,reb,PRICED,MARKET_FALLBACK
24959,66999,ast,PRICED,MARKET_FALLBACK
24959,66999,fg3m,PRICED,MARKET_FALLBACK
24959,66999,stl,PRICED,PURE_UNCERTIFIED
24959,66999,blk,PRICED,PURE_UNCERTIFIED
24959,66999,turnover,PRICED,PURE_UNCERTIFIED
24957,67040,pts,PRICED,MARKET_FALLBACK
24957,67040,reb,PRICED,MARKET_FALLBACK
24957,67040,ast,PRICED,MARKET_FALLBACK
24957,67040,fg3m,PRICED,MARKET_FALLBACK
24957,67040,stl,PRICED,PURE_UNCERTIFIED
24957,67040,blk,PRICED,PURE_UNCERTIFIED
24957,67040,turnover,PRICED,PURE_UNCERTIFIED
24957,67043,pts,PRICED,MARKET_FALLBACK
24957,67043,reb,PRICED,MARKET_FALLBACK
24957,67043,ast,PRICED,MARKET_FALLBACK
24957,67043,fg3m,PRICED,MARKET_FALLBACK
24957,67043,stl,PRICED,PURE_UNCERTIFIED
24957,67043,blk,PRICED,PURE_UNCERTIFIED
24957,67043,turnover,PRICED,PURE_UNCERTIFIED
24957,67045,pts,PRICED,MARKET_FALLBACK
24957,67045,reb,PRICED,MARKET_FALLBACK
24957,67045,ast,PRICED,MARKET_FALLBACK
24957,67045,fg3m,PRICED,MARKET_FALLBACK
24957,67045,stl,PRICED,PURE_UNCERTIFIED
24957,67045,blk,PRICED,PURE_UNCERTIFIED
24957,67045,turnover,PRICED,PURE_UNCERTIFIED
24957,67053,pts,PRICED,MARKET_FALLBACK
24957,67053,reb,PRICED,MARKET_FALLBACK
24957,67053,ast,PRICED,MARKET_FALLBACK
