prop,candidate,n_settled,n_clusters,date_min,date_max,model_logloss,market_logloss,model_brier,market_brier,logloss_delta,brier_delta,model_auc,market_auc,auc_delta,logloss_delta_ci_low,logloss_delta_ci_high,logloss_delta_p_one_sided,brier_delta_ci_low,brier_delta_ci_high,brier_delta_p_one_sided,auc_delta_ci_low,auc_delta_ci_high,auc_delta_p_one_sided,data_state,logloss_delta_p_holm,brier_delta_p_holm,auc_delta_p_holm,gate_logloss,gate_brier,gate_auc,proper_score_market_superiority_gate,strict_market_superiority_gate,market_superiority_gate,status
fg3m,C2_beta,288,30,2026-06-13,2026-07-19,0.7133056164813969,0.6605668850484663,0.25806254550096014,0.2342330217317571,0.05273873143293062,0.023829523769203026,0.5147969382282677,0.6356345375652089,-0.12083759933694127,,,,,,,,,,evaluated,1.0,1.0,1.0,False,False,False,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT
