prop,candidate,n_settled,n_clusters,date_min,date_max,model_logloss,market_logloss,model_brier,market_brier,logloss_delta,brier_delta,model_auc,market_auc,auc_delta,logloss_delta_ci_low,logloss_delta_ci_high,logloss_delta_p_one_sided,brier_delta_ci_low,brier_delta_ci_high,brier_delta_p_one_sided,auc_delta_ci_low,auc_delta_ci_high,auc_delta_p_one_sided,data_state,logloss_delta_p_holm,brier_delta_p_holm,auc_delta_p_holm,gate_logloss,gate_brier,gate_auc,proper_score_market_superiority_gate,strict_market_superiority_gate,market_superiority_gate,status
reb,C4_blend,419,30,2026-06-13,2026-07-19,0.6770047555393874,0.6812657248748895,0.2420678418413675,0.24410778472104414,-0.004260969335502018,-0.002039942879676626,0.592760284991956,0.5929901172144335,-0.00022983222247752177,-0.012060326235699489,0.0020378736710445528,0.10496501166277908,-0.005886096858310459,0.0010717164648006254,0.11096301232922359,-0.020931168655697042,0.02228491735906179,0.49650116627790736,evaluated,0.20993002332555816,0.20993002332555816,0.49650116627790736,False,False,False,FAIL,FAIL,FAIL,FAIL
