prop,fold_id,n,n_appear,pred_active_minutes,actual_minutes_appear,pred_dnp,actual_dnp,pred_stat_mean,pmf_mean,actual_outcome,pred_per_active_min_rate,actual_per_active_min_rate,pmf_variance,mean_sq_residual,variance_coverage_ratio,total_mean_bias,availability_bias,minutes_bias,rate_bias,pmf_shape_residual_bias
reb,4,498,393,19.495904357901573,20.615776081424936,0.32919095598466946,0.21084337349397586,3.0114328620466937,2.2672683887132496,2.8152610441767068,0.2198740001943414,0.16878541327475324,7.7373105425442965,6.291484366919812,1.229806845460276,-0.5479926554634571,-0.5073137743416336,-0.19431456926376728,0.8311641189206892,-0.6775284307787454
reb,5,508,421,19.25908817654617,20.102137767220903,0.3148956265806516,0.17125984251968507,3.199857904667216,2.3905959134454013,2.671259842519685,0.23078873649675544,0.16149482165536966,8.860099250071288,4.639114162148964,1.9098687681285793,-0.28066392907428384,-0.6384295502440139,-0.16124494740339707,1.1543984277611177,-0.6353878591879905
reb,6,459,370,19.243595938592925,20.691891891891892,0.29879744978655987,0.1938997821350763,3.136772961765049,2.411277337488339,2.8017429193899783,0.21304210739653198,0.16528181393140656,8.758787969916588,5.760946257090224,1.520373143411432,-0.39046558190163916,-0.4300485728840534,-0.24872062777588677,0.7966292086470592,-0.5083255898887582
reb,7,331,273,19.164780516864987,21.267399267399266,0.2807879705947288,0.17522658610271902,3.1576255446201262,2.460556483221563,2.821752265861027,0.2175963163377485,0.15845735463379662,8.705188623689164,5.840854207103158,1.4903964925374515,-0.36119578263946384,-0.4402105701578657,-0.3773520600442606,1.0373438418524008,-0.5809769942897384
reb,8,381,314,18.710676792646662,20.53184713375796,0.33034337152979315,0.1758530183727034,3.2886587083728234,2.3465178399727016,2.910761154855643,0.21609089904415563,0.16804338219174458,9.317989011546159,5.5539128983179955,1.6777340916470107,-0.5642433148829413,-0.6246364726589683,-0.32433343203546894,0.8130245174474908,-0.42829792763599495
reb,9,513,419,19.345524939386337,20.07875894988067,0.33078254238055965,0.18323586744639375,3.2235204635671386,2.3954720745494806,2.612085769980507,0.20546705175242228,0.15147348462458365,8.39306674264127,4.711586849222404,1.7813672996448011,-0.21661369543102627,-0.5864785528510537,-0.12304995190952563,0.8854734507729168,-0.39255864144336383
reb,10,245,201,19.310709368489533,19.935323383084576,0.35028789456195814,0.17959183673469392,2.8546055640773123,2.11985907506515,2.5551020408163265,0.3136090825541891,0.15420515450152605,7.393734425755256,5.323796731569582,1.3888085512189356,-0.4352429657511765,-1.033737690090124,-0.16070534792488037,2.6070675090082482,-1.8478674367444203
ast,0,435,352,18.28062037816599,20.62215909090909,0.3591229250012569,0.19080459770114944,1.935133706085751,1.1618249385099515,1.5862068965517242,0.12599538550894665,0.087503569358457,3.850615566189065,3.3522242239324282,1.1486748227336605,-0.4243819580417727,-0.38768319533142165,-0.23873131407875553,0.642326651577941,-0.4402941002095365
ast,1,382,317,19.32721528746395,20.337539432176655,0.3499973427617678,0.17015706806282727,1.9640254695686072,1.224749934307316,1.7015706806282722,0.12952222743222186,0.09016836028668983,4.249649715688039,3.446613807411568,1.2329927149219997,-0.47682074632095617,-0.45019487435609035,-0.10859277609320114,0.6641737735268193,-0.582206869398484
ast,2,476,386,18.933853491181544,19.678756476683937,0.3863046984641129,0.18907563025210083,2.011822933312794,1.1516054265405165,1.5714285714285714,0.14430671350573102,0.09153493759635958,3.835655310494343,2.9114050299179994,1.3174585023652226,-0.41982314488805494,-0.5388854667400444,-0.08716991105740454,0.8421311130411457,-0.6358988801317517
ast,3,458,378,18.859668205965885,20.116402116402117,0.2957628721101899,0.1746724890829694,1.9920998189427013,1.3117894601094997,1.6200873362445414,0.12028466890154614,0.09608039306501288,4.549519448505413,2.8981013895288883,1.5698275653651226,-0.30829787613504167,-0.2746970389489165,-0.124761311866278,0.40185439620305435,-0.31069392152290154
ast,4,498,393,19.495904357901573,20.615776081424936,0.32919095598466946,0.21084337349397586,1.5940772329113688,1.2148454332423249,1.6305220883534137,0.09138796459612782,0.09296320277464586,3.7171680824834326,2.855700891625516,1.301665763870513,-0.41567665511108887,-0.21085882463448427,-0.08076449676038598,-0.025627670125207155,-0.09842566359101146
ast,5,508,421,19.25908817654617,20.102137767220903,0.3148956265806516,0.17125984251968507,1.8996260128878473,1.416839986301387,1.7716535433070866,0.12434589858582343,0.0981643395700663,4.826589561571271,3.0739149226225835,1.5701766909844568,-0.3548135570056996,-0.34397734184896445,-0.08687663090343718,0.4361703424219538,-0.3601299266752518
ast,6,459,370,19.243595938592925,20.691891891891892,0.29879744978655987,0.1938997821350763,1.9546505023780911,1.494192403330014,1.736383442265795,0.12212152032808132,0.09192326204012115,5.072443449313661,3.027022555801243,1.6757204004285993,-0.2421910389357811,-0.24651551835136046,-0.14257341692743952,0.5036990532736886,-0.3568011569306697
ast,7,331,273,19.164780516864987,21.267399267399266,0.2807879705947288,0.17522658610271902,1.9776726272347231,1.5591392835752584,1.7492447129909365,0.10733329184592771,0.09459675502654849,5.448782402086087,2.9980000383257197,1.8174724257605563,-0.1901054294156781,-0.2171417714952358,-0.18613568221681479,0.22340886034234375,-0.010236836045971254
ast,8,381,314,18.710676792646662,20.53184713375796,0.33034337152979315,0.1758530183727034,1.999257509175885,1.3792147533957468,1.5748031496062993,0.1255753364935863,0.08382554268814907,4.9494192867049165,2.613975075657146,1.8934454780371794,-0.19558839621055246,-0.3629904618254593,-0.18847753442708093,0.706459109353422,-0.35057950931143433
ast,9,513,419,19.345524939386337,20.07875894988067,0.33078254238055965,0.18323586744639375,1.8459531590187315,1.3571729203065828,1.6822612085769981,0.11123306328782064,0.09401398539479507,4.322956386990788,2.687874584038111,1.6083177439388643,-0.32508828827041536,-0.3175000830052142,-0.06661517246477057,0.28238616435482283,-0.22335919715525343
ast,10,245,201,19.310709368489533,19.935323383084576,0.35028789456195814,0.17959183673469392,1.626078802409348,1.2983510478311795,1.779591836734694,0.08786278625152505,0.09541309409021977,4.072011774454161,3.4335489066495266,1.1859483831927269,-0.4812407889035144,-0.28961876028842254,-0.04502426881007473,-0.12348605514142745,-0.023111704663589694
fg3m,0,435,352,18.28062037816599,20.62215909090909,0.3591229250012569,0.19080459770114944,0.8751225642185574,0.6302040930608049,0.6620689655172414,0.05195708246782444,0.03733928007364825,1.3493279088028656,1.2132187375628813,1.1121884842575056,-0.03186487245643643,-0.15987004341356664,-0.09844632422955865,0.2439324771938505,-0.017480982007161666
fg3m,1,382,317,19.32721528746395,20.337539432176655,0.3499973427617678,0.17015706806282727,0.8831662462227047,0.6155710054058321,0.6465968586387435,0.05895148869520649,0.033750135688680356,1.3877003663976517,1.068430359180589,1.2988215417820215,-0.031025853232911405,-0.20490427452022472,-0.049425538296810165,0.4253223110813455,-0.20201835149722203
fg3m,2,476,386,18.933853491181544,19.678756476683937,0.3863046984641129,0.18907563025210083,0.8437195979357461,0.5606310480299458,0.6911764705882353,0.09209730256564189,0.04051733827678742,1.2041743807231184,1.2273793423648145,0.9810938958798291,-0.1305454225582895,-0.3439195355011256,-0.05563229511809961,0.8231122032313833,-0.5541057951704477
fg3m,3,458,378,18.859668205965885,20.116402116402117,0.2957628721101899,0.1746724890829694,0.894770960668334,0.6738978372369405,0.6746724890829694,0.057738693993822345,0.037267446038235875,1.561533490801779,1.0920436569960663,1.4299185575576343,-0.0007746518460288732,-0.13185926700153816,-0.059887559020601555,0.33987635252026094,-0.1489041783441501
fg3m,4,498,393,19.495904357901573,20.615776081424936,0.32919095598466946,0.21084337349397586,0.7770261311279466,0.5814719670915169,0.6746987951807228,0.053118290191135856,0.0359078537418466,1.1976573906606427,1.0775201234527167,1.1114942214006807,-0.0932268280892059,-0.12255946705668214,-0.04694351159934913,0.2799979038396417,-0.20372175327281633
fg3m,5,508,421,19.25908817654617,20.102137767220903,0.3148956265806516,0.17125984251968507,0.8946710487348771,0.6688053665727721,0.7460629921259843,0.055509894702243705,0.03890611580082562,1.459929724716972,1.3182944413665898,1.1074382769933842,-0.07725762555321214,-0.1535567014525609,-0.03878304542716377,0.27660980480846703,-0.1615276834819545
fg3m,6,459,370,19.243595938592925,20.691891891891892,0.29879744978655987,0.1938997821350763,0.9550611459252922,0.7425798294289606,0.7603485838779956,0.061905203143903534,0.04247708577907183,1.6169546842584575,1.322050549410786,1.2230657027290712,-0.01776875444903503,-0.12496235881004293,-0.0722725717310292,0.3240559183990228,-0.1445897423069857
fg3m,7,331,273,19.164780516864987,21.267399267399266,0.2807879705947288,0.17522658610271902,1.1138279786574385,0.8636923836726564,0.7099697885196374,0.0721540360999724,0.03515453973507472,1.9913121252414325,1.2425637810297296,1.6025834292314596,0.153722595153019,-0.14597199945911882,-0.12512837818711328,0.6490002292888094,-0.22417725648955833
fg3m,8,381,314,18.710676792646662,20.53184713375796,0.33034337152979315,0.1758530183727034,1.0068099504634094,0.726231138392419,0.6587926509186351,0.06416062541817877,0.03480256758897926,1.6269405947924076,0.9185312723195593,1.7712413761198442,0.06743848747378389,-0.18546392708845758,-0.09629945516200523,0.49677532499960425,-0.14757345527535753
fg3m,9,513,419,19.345524939386337,20.07875894988067,0.33078254238055965,0.18323586744639375,0.9905112669895098,0.7229513065091617,0.7017543859649122,0.06187840425141307,0.039913841574989194,1.5589853845580348,1.0218624948861121,1.5256312785330142,0.021196920544249487,-0.17662372954000102,-0.03705769174392604,0.3602102647110216,-0.12533192288284503
fg3m,10,245,201,19.310709368489533,19.935323383084576,0.35028789456195814,0.17959183673469392,0.8803699169724698,0.6558717482231985,0.6693877551020408,0.11524004445035427,0.03437095588711823,1.4533811565375687,1.0064248033944918,1.4441030781788888,-0.013516006878842357,-0.37986137514179963,-0.05905342819614546,1.3226221953995378,-0.8972233989404351
stl,0,435,352,18.28062037816599,20.62215909090909,0.3591229250012569,0.19080459770114944,0.4737013281222132,0.3469936154417454,0.6045977011494252,0.02850440837230164,0.034754687746496184,0.5719596614040537,0.7612239168825919,0.7513684853024271,-0.25760408570767984,-0.08770702255616293,-0.0540090800966187,-0.10430063902822573,-0.011587344026672497
stl,1,382,317,19.32721528746395,20.337539432176655,0.3499973427617678,0.17015706806282727,0.3608131847751253,0.25517578191894674,0.612565445026178,0.01932836513733359,0.035573896293903874,0.41814293547848125,1.0048372410450905,0.41613001429324786,-0.3573896631072313,-0.06718175781113699,-0.016205101388519997,-0.27417523394347804,0.00017243003590372563
stl,2,476,386,18.933853491181544,19.678756476683937,0.3863046984641129,0.18907563025210083,0.3502565624716851,0.23829489081215063,0.592436974789916,0.030502623892852618,0.03531064786538165,0.373571802807231,0.7820258927266629,0.47769748582711374,-0.35414208397776537,-0.11390614001228096,-0.018425414501951284,-0.07672636574649268,-0.14508416371704047
stl,3,458,378,18.859668205965885,20.116402116402117,0.2957628721101899,0.1746724890829694,0.38326121937481306,0.288258872065718,0.62882096069869,0.027034064201593162,0.03455300782342786,0.4632913680962846,1.029986873515776,0.4498031771170805,-0.340562088632972,-0.0617383533142609,-0.028040192866379432,-0.12483416441142145,-0.12594937804091022
stl,4,498,393,19.495904357901573,20.615776081424936,0.32919095598466946,0.21084337349397586,0.3677316636082059,0.27908009479113954,0.570281124497992,0.025485129526905348,0.03539841037974266,0.4354075347676648,0.810766962914892,0.5370316683875173,-0.2912010297068524,-0.0588016647646023,-0.022522590039180886,-0.16127992262989538,-0.04859685227317384
stl,5,508,421,19.25908817654617,20.102137767220903,0.3148956265806516,0.17125984251968507,0.35201353529126966,0.26427829962365507,0.6496062992125984,0.0238551537687034,0.036399741745593156,0.41495792064107806,1.0190025757491203,0.4072196974929347,-0.3853279995889433,-0.06599037423894911,-0.01666685763405358,-0.20898592135515354,-0.09368484636078706
stl,6,459,370,19.243595938592925,20.691891891891892,0.29879744978655987,0.1938997821350763,0.42304957662455395,0.3291810326520832,0.5533769063180828,0.025038430204836627,0.03196526571220891,0.5308581843525623,0.664047744253791,0.7994277353492142,-0.22419587366599958,-0.05054278381130139,-0.029231658263116987,-0.11553780532558211,-0.028883626265999107
stl,7,331,273,19.164780516864987,21.267399267399266,0.2807879705947288,0.17522658610271902,0.3882298044604106,0.3061650126227515,0.6193353474320241,0.02432408573610673,0.03154062231017484,0.4800191654190038,0.9274887218069578,0.5175471724160892,-0.31317033480927264,-0.04920910349346195,-0.042182441392831456,-0.1265837200877325,-0.09519506983524673
stl,8,381,314,18.710676792646662,20.53184713375796,0.33034337152979315,0.1758530183727034,0.399641650152468,0.29484959860249726,0.6561679790026247,0.023908665138934193,0.037693488187261176,0.48523063012233114,0.8781553310402082,0.5525567208566133,-0.3613183804001274,-0.06911084328135754,-0.035884803359130746,-0.23325657268389516,-0.023066161075743996
stl,9,513,419,19.345524939386337,20.07875894988067,0.33078254238055965,0.18323586744639375,0.3881077988207613,0.2993709334590161,0.6530214424951267,0.022629499256934596,0.035081815335493705,0.4691311651362059,0.855860002012859,0.5481400743496334,-0.3536505090361106,-0.06459291581183908,-0.013552337328798122,-0.2042131289842452,-0.07129212691122822
stl,10,245,201,19.310709368489533,19.935323383084576,0.35028789456195814,0.17959183673469392,0.42331440884046506,0.328141545817493,0.5877551020408164,0.03263363673403557,0.03736416919893541,0.5211242996753387,0.6803978743924809,0.7659111224305989,-0.2596135562233234,-0.10756901548236596,-0.016722729784113165,-0.0773683411708313,-0.05795346978601296
blk,0,435,352,18.28062037816599,20.62215909090909,0.3591229250012569,0.19080459770114944,0.1940151847450616,0.1430137286627138,0.3816091954022989,0.01104629928578123,0.02499610597151353,0.2672797392614568,0.5448764425604982,0.49053274904939664,-0.23859546673958507,-0.03398905909450771,-0.020930112111244875,-0.23278539478558796,0.04910909925175547
blk,1,382,317,19.32721528746395,20.337539432176655,0.3499973427617678,0.17015706806282727,0.15009211874275358,0.10526992766453315,0.33507853403141363,0.008476496142123166,0.019926797626861115,0.18687008110144523,0.44341783672470086,0.4214311324996718,-0.2298086063668805,-0.029462704520580845,-0.0071067821011505435,-0.19324631851336532,7.198768216198914e-06
blk,2,476,386,18.933853491181544,19.678756476683937,0.3863046984641129,0.18907563025210083,0.1574201468653055,0.10658981081321983,0.3088235294117647,0.012318177509195732,0.019021104898886764,0.1871212700448911,0.45467429985336233,0.41155013622991193,-0.2022337185985449,-0.045999847652036185,-0.007440918109629522,-0.10696520263044763,-0.041827750206431535
blk,3,458,378,18.859668205965885,20.116402116402117,0.2957628721101899,0.1746724890829694,0.1628000004845482,0.12355382027589211,0.37117903930131,0.010416723375776675,0.02023776335833358,0.23132549784580173,0.6132105978335595,0.37723662745403036,-0.2476252190254179,-0.023788925829092363,-0.010804403300754453,-0.1630549956929317,-0.0499768942026394
blk,4,498,393,19.495904357901573,20.615776081424936,0.32919095598466946,0.21084337349397586,0.1622262227063044,0.12491304174936198,0.3132530120481928,0.00958422946284134,0.01884952816072243,0.222950233735936,0.432265943893906,0.5157709897929322,-0.18833997029883082,-0.022113626980237475,-0.008470102959654306,-0.15073785150649116,-0.007018388852447877
blk,5,508,421,19.25908817654617,20.102137767220903,0.3148956265806516,0.17125984251968507,0.14451309860904485,0.10817074694339911,0.3248031496062992,0.009295218567666106,0.018032842074579718,0.19261999870236646,0.5095019059545338,0.3780555017581332,-0.21663240266290007,-0.025713309495319792,-0.006494281531228332,-0.1455639916122242,-0.038860820024127746
blk,6,459,370,19.243595938592925,20.691891891891892,0.29879744978655987,0.1938997821350763,0.17131709936170986,0.12923162505818878,0.3333333333333333,0.010639783763130453,0.019950403507618314,0.24395543016322555,0.47755023202533436,0.5108476842919502,-0.20410170827514454,-0.021477556146272232,-0.012421646261881521,-0.1552987031891047,-0.014903802677886102
blk,7,331,273,19.164780516864987,21.267399267399266,0.2807879705947288,0.17522658610271902,0.1458125736727838,0.11426941347641736,0.3293051359516616,0.008600284797300491,0.01902186938256631,0.18995545070203876,0.5076019183010644,0.3742213018772992,-0.21503572247524425,-0.017398898739918102,-0.014914476677956874,-0.18280277976451162,8.043270714233608e-05
blk,8,381,314,18.710676792646662,20.53184713375796,0.33034337152979315,0.1758530183727034,0.16399255567512142,0.12093350806067722,0.32020997375328086,0.010400864282208898,0.019659526695267163,0.21791751248913238,0.414330247388601,0.5259512523225155,-0.19927646569260365,-0.03006493659187415,-0.01561078242399571,-0.15666823248552925,0.003067485808795456
blk,9,513,419,19.345524939386337,20.07875894988067,0.33078254238055965,0.18323586744639375,0.1505645224435495,0.11391822280661443,0.24561403508771928,0.008439628309217918,0.015199303040062633,0.20052425218332545,0.2669069840833269,0.751288891416655,-0.13169581228110486,-0.024089803962121424,-0.00505431819226604,-0.11085603023508107,0.008304340108363673
blk,10,245,201,19.310709368489533,19.935323383084576,0.35028789456195814,0.17959183673469392,0.1432954528056929,0.10552828929903339,0.3183673469387755,0.01303635398228741,0.019423879839709134,0.18388392541841303,0.4158455446349423,0.4421928472982413,-0.2128390576397421,-0.04297123776865871,-0.006680328851870535,-0.10446863718648507,-0.05871885383272779
turnover,0,435,352,18.28062037816599,20.62215909090909,0.3591229250012569,0.19080459770114944,3.119266846353224,0.7924661866370244,1.1448275862068966,0.26354887310834535,0.07040946284184589,1.5531229165103886,1.843937626563932,0.8422860373018911,-0.3523613995698722,-0.8109302482778911,-0.4993624849591246,3.222986158906941,-2.2650548252397975
turnover,1,382,317,19.32721528746395,20.337539432176655,0.3499973427617678,0.17015706806282727,1.4008663982183032,0.8996562699663168,1.1020942408376964,0.10209541276888062,0.06303432398719389,1.59139357496738,1.472098255392687,1.0810376067885976,-0.2024379708713796,-0.3548644308782556,-0.08559785079943646,0.6592325638102994,-0.4212082530039869
turnover,2,476,386,18.933853491181544,19.678756476683937,0.3863046984641129,0.18907563025210083,1.2161864663010695,0.8439701878259961,1.1134453781512605,0.07540300038893889,0.07081657267384169,1.4459997203245294,1.430320625417073,1.0109619442164475,-0.26947519032526446,-0.28157789801359007,-0.04554793521165048,0.0731901363947025,-0.015539493494726442
turnover,3,458,378,18.859668205965885,20.116402116402117,0.2957628721101899,0.1746724890829694,1.2350854495661616,0.960464616725353,1.1004366812227073,0.07687522147088016,0.07021617382583938,1.6372227773185335,1.292698859210245,1.2665152178743084,-0.13997206449735433,-0.17556182262826603,-0.07973629198387715,0.11055763819408326,0.004768411920705595
turnover,4,498,393,19.495904357901573,20.615776081424936,0.32919095598466946,0.21084337349397586,1.1309599243987267,0.8774629772765816,1.0662650602409638,0.06784445099258847,0.06889312049088998,1.357983185940115,1.349933989034835,1.0059626596342204,-0.18880208296438217,-0.15653703698829521,-0.05995781793167592,-0.01706088408682502,0.04475365604241399
turnover,5,508,421,19.25908817654617,20.102137767220903,0.3148956265806516,0.17125984251968507,1.1498139944604187,0.9194171877560786,1.1003937007874016,0.06663857798353233,0.07034855626855407,1.4740945316807719,1.483094174866559,0.9939318464475819,-0.180976513031323,-0.18434191380706874,-0.046558312009056406,-0.06180619335854139,0.11172990614334355
turnover,6,459,370,19.243595938592925,20.691891891891892,0.29879744978655987,0.1938997821350763,1.2542665901605445,1.0319865901435366,1.0217864923747277,0.0739435866622819,0.06603731039753913,1.6816509477769859,1.117743062208465,1.5045058248488141,0.010200097768808813,-0.14926314007425323,-0.08632704360369478,0.1318746210955788,0.11391566035117803
turnover,7,331,273,19.164780516864987,21.267399267399266,0.2807879705947288,0.17522658610271902,1.2237191027118826,0.9884593492708884,1.1450151057401812,0.07327189414384924,0.070520200223261,1.5694141926320508,1.657872913581726,0.9466432437462495,-0.15655575646929276,-0.14823349420835327,-0.1270669497713823,0.04826687281853579,0.07047781469190703
turnover,8,381,314,18.710676792646662,20.53184713375796,0.33034337152979315,0.1758530183727034,1.3455276231531965,0.9314989364320002,1.1548556430446195,0.1048181715384781,0.06739923463925458,1.6218576065967014,1.4808287647022222,1.095236427908556,-0.2233567066126193,-0.302989405060409,-0.15732285563683282,0.633175554302609,-0.3962200002179864
turnover,9,513,419,19.345524939386337,20.07875894988067,0.33078254238055965,0.18323586744639375,1.3646177102912147,1.044625809232356,1.1228070175438596,0.08268606868470621,0.06968102606891663,1.6940875325009486,1.4105739132021835,1.2009916790926276,-0.07818120831150366,-0.23601645854918746,-0.049518970017152074,0.21327762870689618,-0.005923408452060325
turnover,10,245,201,19.310709368489533,19.935323383084576,0.35028789456195814,0.17959183673469392,1.236719853399481,0.9766311281696571,1.0857142857142856,0.07241636414512437,0.0664237668986698,1.5605455898415312,1.661676324826015,0.9391393296795797,-0.1090831575446285,-0.238703306633892,-0.037108928416912615,0.09800953945527938,0.06871953805089673
