game_id,player_id,player_name,stat,line,status,delivered_p_over_settled,delivered_p_under_settled,indep_p_over_win,indep_p_under_win,indep_p_push,indep_p_over_settled,indep_p_under_settled,indep_fair_decimal_over,indep_fair_decimal_under,reproducible,detail
24969,570,Jackie Young,pts,19.5,,,,0.5823022899999999,0.4176977200000001,0,0.582302284176977,0.41769771582302295,1.7173211013818959,2.394075816358298,True,
24969,285,Courtney Vandersloot,pts_ast,13.5,,,,0.16606024,0.83393976,0,0.16606024,0.83393976,6.021911084796698,1.1991273806155973,True,
24969,570,Jackie Young,ast,6.5,,,,0.6490429805920015,0.35095701940799845,0,0.6490429805920015,0.35095701940799845,1.540730013115442,2.8493517573371823,True,
24970,373,Alyssa Thomas,pts_ast,24.5,,,,0.12414722000000002,0.8758527700000001,0,0.12414722124147222,0.8758527787585277,8.054952740786302,1.1417443938665628,True,
24970,633,Natasha Mack,reb,5.5,,,,0.2536058000000001,0.74639419,0,0.25360580253605813,0.7463941974639419,3.9431274442461475,1.33977461694872,True,
24970,373,Alyssa Thomas,pts_reb_ast,32.5,,,,0.045252999999999995,0.9547469900000001,0,0.045253000452529994,0.95474699954747,22.097982233222112,1.0473978975309468,True,
24970,468,Breanna Stewart,pts_reb,30.5,,,,0.20237355999999998,0.7976264099999999,0,0.202373566071207,0.7976264339287931,4.941356815584012,1.2537197332771366,True,
24970,66925,Pauline Astier,pts,8.5,,,,0.4540747,0.54592531,0,0.45407469545925305,0.545925304540747,2.2022808361707886,1.8317524241548722,True,
24970,633,Natasha Mack,pts,6.5,,,,0.3377782599999999,0.6622217699999999,0,0.33777824986665245,0.6622217501333475,2.960522178070312,1.5100681906002578,True,
24969,535,A'ja Wilson,pts_reb,37.5,,,,0.27022151,0.7297784799999999,0,0.27022151270221517,0.7297784872977849,3.7006676115458013,1.370278813921726,True,
24969,285,Courtney Vandersloot,pts_reb,11.5,,,,0.21702355000000004,0.78297645,0,0.21702355000000004,0.78297645,4.607794868344932,1.277177621370349,True,
24969,408,Natasha Cloud,pts_reb,13.5,,,,0.32706102000000004,0.6729389900000001,0,0.3270610167293898,0.6729389832706102,3.0575334535433174,1.486018829136353,True,
24970,465,Jonquel Jones,reb_ast,11.5,,,,0.49435446,0.50564552,0,0.4943544698870894,0.5056455301129106,2.0228400083616114,1.9776700088235728,True,
24970,591,Sabrina Ionescu,ast,5.5,,,,0.23621478253388065,0.7637852174661194,0,0.23621478253388065,0.7637852174661194,4.233435305246268,1.3092685968936795,True,
24970,765,Monique Akoa Makani,pts_reb_ast,13.5,,,,0.18957075000000004,0.81042929,0,0.18957074241717034,0.8104292575828297,5.2750756116120225,1.2339139914353292,True,
24970,633,Natasha Mack,pts_reb,12.5,,,,0.12963595999999994,0.8703640699999999,0,0.12963595611092127,0.8703640438890787,7.713909242466368,1.1489445215724494,True,
24969,410,Chelsea Gray,ast,6.5,,,,0.6299858914692669,0.3700141085307329,0,0.629985891469267,0.37001410853073297,1.587337134912304,2.702599649431857,True,
24969,410,Chelsea Gray,pts_ast,19.5,,,,0.34080718000000015,0.65919282,0,0.3408071800000001,0.6591928199999999,2.9342104823026314,1.5170068144856312,True,
24970,465,Jonquel Jones,pts,13.5,,,,0.41534028999999995,0.58465969,0,0.41534029830680597,0.584659701693194,2.4076642793310516,1.7103966582679917,True,
24970,591,Sabrina Ionescu,pts_reb_ast,29.5,,,,0.09845753999999998,0.90154252,0,0.09845753409254793,0.901542465907452,10.156663065114163,1.1092100902794912,True,
24969,535,A'ja Wilson,pts_ast,30.5,,,,0.4079292,0.59207079,0,0.40792920407929206,0.592070795920708,2.451405758646353,1.6889872070871794,True,
24969,410,Chelsea Gray,pts,12.5,,,,0.5878702099999998,0.41212979,0,0.58787021,0.4121297900000001,1.7010557483428188,2.426420084799014,True,
24970,373,Alyssa Thomas,pts_reb,22.5,,,,0.15769874999999994,0.8423012400000001,0,0.15769875157698746,0.8423012484230125,6.341204289824748,1.1872236944587664,True,
24970,373,Alyssa Thomas,pts_reb_ast,31.5,,,,0.05155331999999999,0.94844667,0,0.05155332051553319,0.9484466794844668,19.39739264124988,1.0543555284979809,True,
24970,373,Alyssa Thomas,reb_ast,16.5,,,,0.3101829,0.68981709,0,0.310182903101829,0.689817096898171,3.223904315808512,1.4496596336863734,True,
24969,67033,Sydney Taylor,pts,16.5,,,,0.47211206999999994,0.52788795,0,0.4721120605577588,0.5278879394422412,2.118141186265371,1.8943414412092565,True,
24970,66925,Pauline Astier,pts_reb_ast,13.5,,,,0.27864757999999995,0.7213524299999999,0,0.2786475772135242,0.7213524227864757,3.588762586777176,1.3862849398039736,True,
24969,285,Courtney Vandersloot,pts_reb_ast,15.5,,,,0.12708862,0.87291138,0,0.12708862,0.87291138,7.8685251283710524,1.1455916636119465,True,
24969,570,Jackie Young,pts_ast,26.5,,,,0.40193995,0.5980600600000001,0,0.40193994598060045,0.5980600540193994,2.487933856786319,1.6720728851212703,True,
24969,726,Kamilla Cardoso,pts_ast,17.5,,,,0.4068731099999999,0.5931269,0,0.4068731059312689,0.5931268940687311,2.4577687377767483,1.6859798636682974,True,
24970,242,DeWanna Bonner,pts_reb,16.5,,,,0.10884793999999999,0.8911520500000002,0,0.10884794108847938,0.8911520589115206,9.187128300269167,1.122142949679575,True,
24970,468,Breanna Stewart,pts_reb_ast,33.5,,,,0.15740431999999996,0.84259565,0,0.1574043247221297,0.8425956752778703,6.353065595658367,1.1868088447881258,True,
24970,462,Kahleah Copper,pts_ast,24.5,,,,0.2197763999999999,0.7802235999999999,0,0.21977639999999996,0.7802236000000001,4.5500790803744176,1.2816838660096923,True,
24969,570,Jackie Young,pts_reb_ast,30.5,,,,0.31519092000000004,0.6848090900000002,0,0.31519091684809075,0.6848090831519091,3.1726802599516515,1.4602610050050593,True,
24970,765,Monique Akoa Makani,pts,8.5,,,,0.35500044000000003,0.6449995999999999,0,0.355000425799983,0.644999574200017,2.816898029760188,1.5503886203960437,True,
24969,535,A'ja Wilson,pts,26.5,,,,0.49833717000000005,0.50166282,0,0.49833717498337177,0.5016628250166282,2.0066734937712956,1.9933707465105748,True,
24969,410,Chelsea Gray,reb_ast,9.5,,,,0.7133673499999996,0.28663265,0,0.71336735,0.2866326500000001,1.4018023112495968,3.488786082115906,True,
24970,465,Jonquel Jones,fg3m,1.5,,,,0.4292498400000001,0.57075014,0,0.42924984858499704,0.570750151415003,2.329645550945342,1.752080130895807,True,
24970,591,Sabrina Ionescu,pts_reb,23.5,,,,0.18942253,0.81057753,0,0.18942251863464887,0.810577481365351,5.279203376704978,1.2336883555111626,True,
24970,465,Jonquel Jones,pts_reb,22.5,,,,0.17456106000000007,0.8254389199999999,0,0.17456106349122136,0.8254389365087786,5.728654374578153,1.211476652930298,True,
24969,410,Chelsea Gray,fg3m,1.5,,,,0.62203527,0.37796472999999997,0,0.62203527,0.37796472999999997,1.6076258826931147,2.6457495121304047,True,
24969,645,NaLyssa Smith,reb,5.5,,,,0.2571340800000001,0.7428659,0,0.25713408514268177,0.7428659148573181,3.8890215563802344,1.3461379503353166,True,
24970,591,Sabrina Ionescu,fg3m,2.5,,,,0.41691438000000003,0.5830856,0,0.4169143883382878,0.5830856116617122,2.398573970991358,1.715014021954924,True,
24970,66925,Pauline Astier,pts_reb,10.5,,,,0.37401228000000003,0.62598773,0,0.37401227625987726,0.6259877237401228,2.673709029019047,1.5974754169702334,True,
24969,409,Elizabeth Williams,pts_reb_ast,12.5,,,,0.1933710899999999,0.80662893,0,0.19337108613257822,0.8066289138674219,5.171403957023774,1.2397274419602082,True,
24969,410,Chelsea Gray,pts_reb_ast,22.5,,,,0.26189671999999997,0.73810328,0,0.26189671999999997,0.73810328,3.8182990607900704,1.3548239482149436,True,
24970,66925,Pauline Astier,pts_ast,11.5,,,,0.33918702000000006,0.6608129899999999,0,0.33918701660812994,0.6608129833918701,2.9482260553484614,1.5132874582262676,True,
24970,373,Alyssa Thomas,pts,14.5,,,,0.3819472599999999,0.6180527299999999,0,0.3819472638194726,0.6180527361805274,2.6181624918581696,1.6179849088280867,True,
24970,373,Alyssa Thomas,pts_ast,23.5,,,,0.14002430999999999,0.85997568,0,0.1400243114002431,0.8599756885997568,7.141616980651432,1.1628235696153641,True,
24969,570,Jackie Young,pts_reb,23.5,,,,0.47522905,0.5247709600000001,0,0.4752290452477095,0.5247709547522905,2.104248488176386,1.9055932706337253,True,
24969,285,Courtney Vandersloot,pts,8.5,,,,0.32412201,0.67587799,0,0.32412201,0.67587799,3.0852579249400556,1.4795569833543476,True,
24970,373,Alyssa Thomas,ast,8.5,,,,0.34417395950834107,0.6558260404916589,0,0.34417395950834107,0.6558260404916589,2.9055074399833116,1.5247945922524229,True,
24970,242,DeWanna Bonner,reb,5.5,,,,0.37687750999999997,0.6231224999999999,0,0.37687750623122496,0.623122493768775,2.653382023246757,1.6048208979775245,True,
24969,285,Courtney Vandersloot,reb_ast,6.5,,,,0.42293772,0.57706228,0,0.42293772,0.57706228,2.3644143161314624,1.7329152063101403,True,
24970,765,Monique Akoa Makani,pts_reb,10.5,,,,0.27641768000000017,0.72358236,0,0.27641766894329334,0.7235823310567066,3.617713743925496,1.3820127400562947,True,
24969,410,Chelsea Gray,pts_reb,15.5,,,,0.47181672000000013,0.52818328,0,0.47181672,0.5281832799999999,2.119467067635924,1.8932821955287948,True,
24969,535,A'ja Wilson,pts_reb_ast,40.5,,,,0.21981969999999998,0.7801802899999999,0,0.21981970219819705,0.780180297801803,4.549182762054538,1.2817550030647402,True,
24970,468,Breanna Stewart,reb_ast,11.5,,,,0.7223363500000001,0.27766362,0,0.7223363716700911,0.2776636283299088,1.3843965764702275,3.601479985026487,True,
24969,67033,Sydney Taylor,pts_ast,18.5,,,,0.41419493999999996,0.58580508,0,0.4141949317161014,0.5858050682838987,2.4143221546839753,1.7070524891999912,True,
24969,437,Jewell Loyd,reb,2.5,,,,0.3719638899999999,0.62803612,0,0.3719638862803611,0.6280361137196389,2.6884330357981794,1.5922651232225307,True,
24969,408,Natasha Cloud,ast,4.5,,,,0.4934487542296231,0.5065512457703769,0,0.4934487542296231,0.5065512457703769,2.0265528921259706,1.974133926922187,True,
24970,462,Kahleah Copper,reb,3.5,,,,0.31035815999999994,0.68964183,0,0.3103581631035816,0.6896418368964184,3.222083769281272,1.450028038467446,True,
24969,437,Jewell Loyd,pts_reb,11.5,,,,0.4139565099999999,0.58604347,0,0.41395651827913027,0.5860434817208697,2.415712655418803,1.7063580283558144,True,
24969,570,Jackie Young,reb_ast,10.5,,,,0.8347115799999998,0.16528843000000001,0,0.8347115716528843,0.16528842834711577,1.1980186138066995,6.05003030157646,True,
24970,462,Kahleah Copper,pts_reb,25.5,,,,0.20069659999999992,0.7993033999999999,0,0.20069659999999998,0.7993034000000001,4.982645445911889,1.2510893860829315,True,
24970,462,Kahleah Copper,pts,21.5,,,,0.2863188099999999,0.7136811899999999,0,0.28631881,0.71368119,3.4926102130698298,1.4011858712431529,True,
24969,409,Elizabeth Williams,pts_ast,8.5,,,,0.32638715,0.67361287,0,0.3263871434722571,0.6736128565277428,3.0638461716400296,1.4845322358523227,True,
24969,726,Kamilla Cardoso,reb,7.5,,,,0.41932059,0.5806794200000001,0,0.41932058580679415,0.5806794141932059,2.384810175908605,1.7221206324136646,True,
24969,408,Natasha Cloud,reb_ast,7.5,,,,0.6357686700000004,0.36423134000000007,0,0.6357686636423134,0.36423133635768656,1.5728991647229171,2.745507868707839,True,
24969,437,Jewell Loyd,pts,8.5,,,,0.5569177600000002,0.44308222,0,0.5569177711383555,0.44308222886164456,1.7955972170828236,2.256917418171282,True,
24970,424,Rebecca Allen,reb,2.5,,,,0.2115793300000001,0.7884206500000001,0,0.21157933423158676,0.7884206657684133,4.7263595172552995,1.268358432773165,True,
24970,465,Jonquel Jones,reb,8.5,,,,0.3555497199999999,0.6444502599999999,0,0.3555497271109945,0.6444502728890055,2.8125461046629434,1.5517101040505437,True,
24969,645,NaLyssa Smith,pts_reb,15.5,,,,0.22698399999999996,0.7730160399999999,0,0.2269839909206404,0.7730160090793597,4.405597046487857,1.2936342692190448,True,
24969,535,A'ja Wilson,reb_ast,13.5,,,,0.8159220500000001,0.18407794,0,0.8159220581592206,0.1840779418407794,1.225607262360418,5.432481426074195,True,
24970,462,Kahleah Copper,reb_ast,5.5,,,,0.8666571,0.1333429,0,0.8666571,0.1333429,1.1538588906731395,7.499461913607699,True,
24970,765,Monique Akoa Makani,pts_ast,10.5,,,,0.27641768000000017,0.72358236,0,0.27641766894329334,0.7235823310567066,3.617713743925496,1.3820127400562947,True,
24970,591,Sabrina Ionescu,reb_ast,9.5,,,,0.6686430200000001,0.33135704,0,0.6686429798814213,0.33135702011857876,1.4955664384262919,3.01789290488592,True,
24969,409,Elizabeth Williams,reb_ast,5.5,,,,0.48343943000000006,0.51656059,0,0.4834394203312116,0.5165605796687883,2.0685114989482756,1.9358813648559603,True,
24969,570,Jackie Young,reb,3.5,,,,0.2924215400000001,0.70757848,0,0.29242153415156935,0.7075784658484306,3.419720790746126,1.413270821916461,True,
24970,66925,Pauline Astier,ast,2.5,,,,0.3722073720319387,0.6277926279680613,0,0.3722073720319387,0.6277926279680613,2.6866743518293106,1.5928826740712771,True,
24969,410,Chelsea Gray,reb,2.5,,,,0.46647959000000017,0.53352041,0,0.46647959000000017,0.53352041,2.1437165128703692,1.8743425392104496,True,
24969,408,Natasha Cloud,reb,2.5,,,,0.46797091999999996,0.53202907,0,0.46797092467970924,0.5320290753202908,2.136884894471648,1.8795965227990268,True,
24969,437,Jewell Loyd,fg3m,1.5,,,,0.6052863200000002,0.39471367,0,0.6052863260528634,0.3947136739471367,1.652110673837796,2.5334820301511223,True,
24970,462,Kahleah Copper,fg3m,1.5,,,,0.43910558,0.56089441,0,0.43910558439105585,0.5608944156089442,2.2773565983834683,1.7828667431361993,True,
24969,535,A'ja Wilson,fg3m,0.5,,,,0.6736748799999999,0.32632512,0,0.67367488,0.3263251200000001,1.4843955588784905,3.064428506147488,True,
24970,468,Breanna Stewart,fg3m,0.5,,,,0.56493049,0.4350695,0,0.564930495649305,0.4350695043506951,1.7701292596191789,2.2984833227794637,True,
