game_id,player_id,player_name,stat,pmf_column,n_atoms,all_finite,all_nonnegative,stored_atom_mass,overflow_probability,total_mass,normalization_error,support_min,support_max,predictive_mean,predictive_variance,zero_probability,p_dnp,pmf_hash,issues,model_status,calibration_status
24970,465,Jonquel Jones,turnover,active_pmf_json,13,True,True,1.0,0.0,1.0,0.0,0.0,12.0,1.9807610413767447,3.169865284488001,0.21295226328494316,0.018421052631578946,ae768a6c718dd3ad3a3957e047960d904a4e79fb2363b096d24d7e26bd61886c,,,
24969,466,Rachel Banham,turnover,active_pmf_json,13,True,True,0.9999999999999998,0.0,0.9999999999999998,2.220446049250313e-16,0.0,12.0,1.4692751627043765,4.1784388856762105,0.44921098229058454,0.12408759124087591,b52485455e2c82434b791ae52508b00a08b6febba4f8b00b46151db7985ddf50,,,
24970,468,Breanna Stewart,turnover,active_pmf_json,13,True,True,0.9999999999999998,0.0,0.9999999999999998,2.220446049250313e-16,0.0,12.0,2.2019940021142927,3.4264370787815244,0.17467007069245516,0.02097902097902098,edcd6251c5f51c5cf1008e218c20c6055a8079b9eb4112789db8c8785f205f70,,,
24970,483,Sami Whitcomb,turnover,active_pmf_json,13,True,True,1.0000000000000002,0.0,1.0000000000000002,2.220446049250313e-16,0.0,12.0,1.4005689054419215,3.6156085371987183,0.4408059133804628,0.41420118343195267,f67754118f250ef7a9d6191a3d738d03c56088e9533ad1f28e3c6d46408de91c,,,
24969,502,Stephanie Talbot,turnover,active_pmf_json,13,True,True,0.9999999999999999,0.0,0.9999999999999999,1.1102230246251565e-16,0.0,12.0,0.8888950118208113,1.8913965439552276,0.553102816281028,0.02097902097902098,ca1fd366a2eb322c6ff9f67e6c07b24366db953fa6b1560057e641cdf9f53701,,,
24969,525,Azura Stevens,turnover,active_pmf_json,1,True,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9487179487179487,90f0c62486197f2b914f4a9e229079e5c71ca1474e830fdf6f9dea88159968bb,,,
24969,535,A'ja Wilson,turnover,active_pmf_json,13,True,True,0.9999999999999999,0.0,0.9999999999999999,1.1102230246251565e-16,0.0,12.0,2.2847045734489435,3.6157679241745084,0.16657418107597474,0.018421052631578946,1c6a4a9eed2000a2956863a5248edfd516cc3e8ca702fe57919f1cb65b4287aa,,,
24969,555,Brianna Turner,turnover,active_pmf_json,13,True,True,1.0,0.0,1.0,0.0,0.0,12.0,1.071512772198114,1.7213382448288013,0.43299697131678055,0.018421052631578946,02cc4082c05ceb55e39d95164525289341811fc5341315aaab2c3a9f9cc5ee28,,,
24970,566,Han Xu,turnover,active_pmf_json,13,True,True,1.0,0.0,1.0,0.0,0.0,12.0,0.8617999732565028,1.7720066440781077,0.5565493503250717,0.02097902097902098,cc614dd0402a095eb4611a81ea5902120d448625c1caa6ba46d35cf43a672c3e,,,
24969,570,Jackie Young,turnover,active_pmf_json,13,True,True,0.9999999999999999,0.0,0.9999999999999999,1.1102230246251565e-16,0.0,12.0,2.4812784753006047,4.04732365799401,0.14806886916575024,0.018421052631578946,3ea1e47287d8d12b9f889d710a55ff2e8a51280f5ae069b8f01cea8ff71b06a8,,,
24970,582,Marine Johannes,turnover,active_pmf_json,13,True,True,1.0,0.0,1.0,0.0,0.0,12.0,1.4950742657176959,2.6598260389273456,0.33221994663160287,0.08163265306122448,cd051d7a3ece1102ca19028d3a5de690a7a7d38a75d68357dce5b4a60ab9abdf,,,
24970,591,Sabrina Ionescu,turnover,active_pmf_json,13,True,True,1.0,0.0,1.0,0.0,0.0,12.0,2.156651943361847,3.3106895962659686,0.17864807714105072,0.023474178403755867,81eb16647cb5f4907cd1352defc703fa1e3fda60344cb21ed9983c314edcd650,,,
24970,602,Satou Sabally,turnover,active_pmf_json,1,True,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9487179487179487,90f0c62486197f2b914f4a9e229079e5c71ca1474e830fdf6f9dea88159968bb,,,
24969,605,Chennedy Carter,turnover,active_pmf_json,13,True,True,0.9999999999999997,0.0,0.9999999999999997,3.3306690738754696e-16,0.0,12.0,1.226339308299883,2.1250373964487794,0.3991550967674655,0.08163265306122448,51fe7283f4ca00c3b2251c8f9ea1a5159b57f21ba8a0a724474a4a77206fa065,,,
24969,620,Dana Evans,turnover,active_pmf_json,13,True,True,1.0000000000000002,0.0,1.0000000000000002,2.220446049250313e-16,0.0,12.0,1.2910611780632313,3.1570211744020606,0.45615862444731203,0.04790419161676647,6d6fe769b503a97034046212dde72ea4cca12c21af632903d90f9fca4560b534,,,
24970,631,Kiana Williams,turnover,active_pmf_json,13,True,True,0.9999999999999999,0.0,0.9999999999999999,1.1102230246251565e-16,0.0,12.0,0.7640974816189089,2.454807804181538,0.6784976914041541,0.5416666666666666,1b1d8cf12030c3d4414e5c5060933ab76f3650c019e55f7a27af789e9eb2add3,,,
24970,633,Natasha Mack,turnover,active_pmf_json,13,True,True,0.9999999999999999,0.0,0.9999999999999999,1.1102230246251565e-16,0.0,12.0,1.5760979522946261,3.06269047367277,0.3319558147628526,0.2714285714285714,76ddf24498addb308e2a19c79642c667e0d391789e6d0e32ac84ae2ee9bfed61,,,
24969,636,Kierstan Bell,turnover,active_pmf_json,13,True,True,0.9999999999999999,0.0,0.9999999999999999,1.1102230246251565e-16,0.0,12.0,0.6448660948434293,1.9192632587334928,0.7066932216685994,0.41420118343195267,ef501e337d69eaa0473d5b2de877bc8e9a1991e7c8f7cae3e363ce1b8251cc2a,,,
24970,642,Anneli Maley,turnover,active_pmf_json,13,True,True,1.0,0.0,1.0,0.0,0.0,12.0,0.48663960052242194,1.2481549970124288,0.7482129992706131,0.6219512195121951,38cf0fb263d4a70759380dc30ad71ea1eea0ec4853200bc3977fb25e2124e14a,,,
24969,645,NaLyssa Smith,turnover,active_pmf_json,13,True,True,1.0,0.0,1.0,0.0,0.0,12.0,1.349393717854927,2.4249149864037376,0.3717437482836071,0.21935483870967742,a5e9816cf55f8cb65c5fa5207e16e57cdc7b4a93d95a5aeb8f82c9f361aa5d0d,,,
24970,663,Rebekah Gardner,turnover,active_pmf_json,13,True,True,1.0000000000000002,0.0,1.0000000000000002,2.220446049250313e-16,0.0,12.0,1.1349916439166177,1.8897691270634116,0.41925726736249125,0.02097902097902098,285f2654e9f26c1142f7edb670251b00c9166e27d0e28d0c23217655dc031588,,,
24970,712,Leonie Fiebich,turnover,active_pmf_json,1,True,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9487179487179487,90f0c62486197f2b914f4a9e229079e5c71ca1474e830fdf6f9dea88159968bb,,,
24970,715,Julie Vanloo,turnover,active_pmf_json,13,True,True,1.0,0.0,1.0,0.0,0.0,12.0,1.7132546323099878,4.459397888535619,0.3720887039541362,0.018421052631578946,c9fc08a88590d94b3680ac309867a3817c12e4e8cc53ebe7d58d4cfbbafeaa73,,,
24969,720,Rickea Jackson,turnover,active_pmf_json,1,True,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9487179487179487,90f0c62486197f2b914f4a9e229079e5c71ca1474e830fdf6f9dea88159968bb,,,
24969,725,Jacy Sheldon,turnover,active_pmf_json,13,True,True,1.0,0.0,1.0,0.0,0.0,12.0,1.2994548039370415,2.2234972483630044,0.3753679518207391,0.08163265306122448,efdcf1107f7cc4ca1b7638d5ee6fd1e7bfa9106bc94af2797982595476749696,,,
24969,726,Kamilla Cardoso,turnover,active_pmf_json,13,True,True,1.0,0.0,1.0,0.0,0.0,12.0,2.202545225534104,3.699130858420357,0.18809518066444939,0.023474178403755867,ab9528da200496c67479288b8232558184288cb83c2de1585c8bc538a44edab8,,,
24969,751,Maddy Westbeld,turnover,active_pmf_json,13,True,True,0.9999999999999999,0.0,0.9999999999999999,1.1102230246251565e-16,0.0,12.0,0.7745677126633006,2.5250340878451163,0.6779158506451929,0.34782608695652173,6da9e4135b23392f189ecd97d00f7ae61868f8c1594e2917f942aa63817246eb,,,
24970,765,Monique Akoa Makani,turnover,active_pmf_json,13,True,True,1.0,0.0,1.0,0.0,0.0,12.0,1.9879399083854086,3.7778666902582185,0.24558957609905782,0.08333333333333333,3be52706fb26ee0fe956ef1378fb011a9caad4a7fda2acdcd73b18db3690098b,,,
24970,766,Lexi Held,turnover,active_pmf_json,13,True,True,1.0000000000000002,0.0,1.0000000000000002,2.220446049250313e-16,0.0,12.0,1.4826259827106567,3.766301967946232,0.4167540794152783,0.11904761904761904,aa34d61dac8cd0d8ebffd6d1a2046db385050a818547ee20c271c4c7f03cf937,,,
24969,774,Chloe Bibby,turnover,active_pmf_json,13,True,True,0.9999999999999999,0.0,0.9999999999999999,1.1102230246251565e-16,0.0,12.0,1.8291331176428143,5.505895000402907,0.39037902506172606,0.3194444444444444,893a18e3d36687f71428efbb8fdbf1f574c32e1531f81fb6ed8d7b9b4c80aca8,,,
24970,66925,Pauline Astier,turnover,active_pmf_json,13,True,True,1.0,0.0,1.0,0.0,0.0,12.0,1.581122509885222,2.881483573512081,0.317022069404606,0.02097902097902098,475db7eab608bdda783ebabbf0f55ab08d117f4b972c68f5494cf1bf86ed5364,,,
24970,66926,Raquel Carrera,turnover,active_pmf_json,13,True,True,1.0,0.0,1.0,0.0,0.0,12.0,0.5198203570146401,1.3812155159308335,0.7387646776713972,0.3194444444444444,e2cd4bd45d2b07c0310752c9200b19029930da8bcaf8fb9769719f2049a106b9,,,
24969,66973,Justine Pissott,turnover,active_pmf_json,13,True,True,0.9999999999999999,0.0,0.9999999999999999,1.1102230246251565e-16,0.0,12.0,0.8046132006368125,1.7091853561111932,0.584567362405014,0.08333333333333333,7177fc85d81d4cf6761eab705faa70a9dc84d6e57b8d7ec414a3b0afc8308fe5,,,
24969,67023,Aicha Coulibaly,turnover,active_pmf_json,13,True,True,0.9999999999999999,0.0,0.9999999999999999,1.1102230246251565e-16,0.0,12.0,2.014024113015447,6.280944525101212,0.36910412406908294,0.12408759124087591,f4559b553285e52dbe5aba04e282da5c7912f4dc5733ce0f6900b6794502853c,,,
24969,67027,Gabriela Jaquez,turnover,active_pmf_json,13,True,True,1.0,0.0,1.0,0.0,0.0,12.0,1.4195443174257165,2.5480362016005484,0.352977786087426,0.04790419161676647,5e7f1c54054c43e8eb34bbff7437be304db97df3ca7cd6ba32ac815c93b74bc4,,,
24969,67033,Sydney Taylor,turnover,active_pmf_json,13,True,True,0.9999999999999998,0.0,0.9999999999999998,2.220446049250313e-16,0.0,12.0,2.1588425308079904,3.5982238154760955,0.19292926523080017,0.04790419161676647,3ed86982d31e9898b5875557cc801b9313d867ff10c6a6f247d2bbc45662e52d,,,
24970,67044,Aubrey Griffin,turnover,active_pmf_json,13,True,True,1.0,0.0,1.0,0.0,0.0,12.0,1.0878339301537125,4.104497115411623,0.6203252805778924,0.2714285714285714,9fa98c9704a161229bc9ddcf6e0deed27d812131a1a6fae6373021ec9321110a,,,
24969,67061,Janiah Barker,turnover,active_pmf_json,1,True,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9487179487179487,90f0c62486197f2b914f4a9e229079e5c71ca1474e830fdf6f9dea88159968bb,,,
24970,67092,Noemie Brochant,turnover,active_pmf_json,13,True,True,0.9999999999999999,0.0,0.9999999999999999,1.1102230246251565e-16,0.0,12.0,1.6957491174794055,3.186882569239691,0.2984682065164958,0.04790419161676647,143d06ecbbcf2527201593e98eb24ed5e8e5e1aea8fc67eba646962056e2b22c,,,
24970,67094,Shay Ciezki,turnover,active_pmf_json,13,True,True,1.0000000000000002,0.0,1.0000000000000002,2.220446049250313e-16,0.0,12.0,0.5110282763637402,1.3455163573294422,0.7412244173923155,0.7083333333333333,c8eb643ce17c1728e3e19b94762a23709eff54ee58ad1ec1d2e4e8bb2ad6ac8e,,,
24969,67135,Ta'Niya Latson,turnover,active_pmf_json,13,True,True,1.0000000000000004,0.0,1.0000000000000004,4.440892098500626e-16,0.0,12.0,0.9867116891174971,3.582734702994528,0.6374974012847638,0.21935483870967742,84d49c31b2794c60c5c143baea9f73465392e00786524e9d0b869179e56b87c7,,,
24970,67157,Marta Suarez,turnover,active_pmf_json,13,True,True,1.0,0.0,1.0,0.0,0.0,12.0,1.3839832105286742,3.989382945543492,0.4732211624143036,0.6219512195121951,366c977a3e0a3df5d2b9a9eb9520f59881b720d4d11768ef4d970020878a78ba,,,
24970,74551,Marine Fauthoux,turnover,active_pmf_json,13,True,True,0.9999999999999999,0.0,0.9999999999999999,1.1102230246251565e-16,0.0,12.0,1.0079754658737743,2.193415369168034,0.5158356513022149,0.02097902097902098,f4ef51a890ada36d77685a515604be0584b809dafcf3a28f73a53249bcf7f69a,,,
