game_id,player_id,target,status,market_projection_status
24963,487,reb,PRICED,NO_MARKET
24963,487,ast,PRICED,NO_MARKET
24963,487,fg3m,PRICED,NO_MARKET
24963,487,stl,PRICED,NO_MARKET
24963,487,blk,PRICED,NO_MARKET
24963,487,turnover,PRICED,NO_MARKET
24963,542,pts,PRICED,NO_MARKET
24963,542,reb,PRICED,NO_MARKET
24963,542,ast,PRICED,NO_MARKET
24963,542,fg3m,PRICED,NO_MARKET
24963,542,stl,PRICED,NO_MARKET
24963,542,blk,PRICED,NO_MARKET
24963,542,turnover,PRICED,NO_MARKET
24963,564,pts,PRICED,NO_MARKET
24963,564,reb,PRICED,NO_MARKET
24963,564,ast,PRICED,NO_MARKET
24963,564,fg3m,PRICED,NO_MARKET
24963,564,stl,PRICED,NO_MARKET
24963,564,blk,PRICED,NO_MARKET
24963,564,turnover,PRICED,NO_MARKET
24963,573,pts,PRICED,PROJECTED
24963,573,reb,PRICED,PROJECTED
24963,573,ast,PRICED,MARKET_PROJECTION_INFEASIBLE
24963,573,fg3m,PRICED,PROJECTED
24963,573,stl,PRICED,NO_MARKET
24963,573,blk,PRICED,NO_MARKET
24963,573,turnover,PRICED,NO_MARKET
24963,654,pts,PRICED,NO_MARKET
24963,654,reb,PRICED,NO_MARKET
24963,654,ast,PRICED,NO_MARKET
24963,654,fg3m,PRICED,NO_MARKET
24963,654,stl,PRICED,NO_MARKET
24963,654,blk,PRICED,NO_MARKET
24963,654,turnover,PRICED,NO_MARKET
24963,671,pts,PRICED,NO_MARKET
24963,671,reb,PRICED,NO_MARKET
24963,671,ast,PRICED,NO_MARKET
24963,671,fg3m,PRICED,NO_MARKET
24963,671,stl,PRICED,NO_MARKET
24963,671,blk,PRICED,NO_MARKET
24963,671,turnover,PRICED,NO_MARKET
24963,684,pts,PRICED,NO_MARKET
24963,684,reb,PRICED,NO_MARKET
24963,684,ast,PRICED,NO_MARKET
24963,684,fg3m,PRICED,NO_MARKET
24963,684,stl,PRICED,NO_MARKET
24963,684,blk,PRICED,NO_MARKET
24963,684,turnover,PRICED,NO_MARKET
24963,699,pts,PRICED,NO_MARKET
24963,699,reb,PRICED,NO_MARKET
24963,699,ast,PRICED,NO_MARKET
24963,699,fg3m,PRICED,NO_MARKET
24963,699,stl,PRICED,NO_MARKET
24963,699,blk,PRICED,NO_MARKET
24963,699,turnover,PRICED,NO_MARKET
24963,704,pts,PRICED,NO_MARKET
24963,704,reb,PRICED,NO_MARKET
24963,704,ast,PRICED,NO_MARKET
24963,704,fg3m,PRICED,NO_MARKET
24963,704,stl,PRICED,NO_MARKET
24963,704,blk,PRICED,NO_MARKET
24963,704,turnover,PRICED,NO_MARKET
24963,717,pts,PRICED,NO_MARKET
24963,717,reb,PRICED,NO_MARKET
24963,717,ast,PRICED,NO_MARKET
24963,717,fg3m,PRICED,NO_MARKET
24963,717,stl,PRICED,NO_MARKET
24963,717,blk,PRICED,NO_MARKET
24963,717,turnover,PRICED,NO_MARKET
24963,739,pts,PRICED,NO_MARKET
24963,739,reb,PRICED,NO_MARKET
24963,739,ast,PRICED,NO_MARKET
24963,739,fg3m,PRICED,NO_MARKET
24963,739,stl,PRICED,NO_MARKET
24963,739,blk,PRICED,NO_MARKET
24963,739,turnover,PRICED,NO_MARKET
24963,740,pts,PRICED,NO_MARKET
24963,740,reb,PRICED,NO_MARKET
24963,740,ast,PRICED,NO_MARKET
24963,740,fg3m,PRICED,NO_MARKET
24963,740,stl,PRICED,NO_MARKET
24963,740,blk,PRICED,NO_MARKET
24963,740,turnover,PRICED,NO_MARKET
24963,768,pts,PRICED,NO_MARKET
24963,768,reb,PRICED,NO_MARKET
24963,768,ast,PRICED,NO_MARKET
24963,768,fg3m,PRICED,NO_MARKET
24963,768,stl,PRICED,NO_MARKET
24963,768,blk,PRICED,NO_MARKET
24963,768,turnover,PRICED,NO_MARKET
24963,780,pts,PRICED,NO_MARKET
24963,780,reb,PRICED,NO_MARKET
24963,780,ast,PRICED,NO_MARKET
24963,780,fg3m,PRICED,NO_MARKET
24963,780,stl,PRICED,NO_MARKET
24963,780,blk,PRICED,NO_MARKET
24963,780,turnover,PRICED,NO_MARKET
24963,67040,pts,PRICED,NO_MARKET
24963,67040,reb,PRICED,NO_MARKET
24963,67040,ast,PRICED,NO_MARKET
24963,67040,fg3m,PRICED,NO_MARKET
24963,67040,stl,PRICED,NO_MARKET
24963,67040,blk,PRICED,NO_MARKET
24963,67040,turnover,PRICED,NO_MARKET
24963,67043,pts,PRICED,NO_MARKET
24963,67043,reb,PRICED,NO_MARKET
24963,67043,ast,PRICED,NO_MARKET
24963,67043,fg3m,PRICED,NO_MARKET
24963,67043,stl,PRICED,NO_MARKET
24963,67043,blk,PRICED,NO_MARKET
24963,67043,turnover,PRICED,NO_MARKET
24963,67045,pts,PRICED,NO_MARKET
24963,67045,reb,PRICED,NO_MARKET
24963,67045,ast,PRICED,NO_MARKET
24963,67045,fg3m,PRICED,NO_MARKET
24963,67045,stl,PRICED,NO_MARKET
24963,67045,blk,PRICED,NO_MARKET
24963,67045,turnover,PRICED,NO_MARKET
24963,67053,pts,PRICED,PROJECTED
24963,67053,reb,PRICED,PROJECTED
24963,67053,ast,PRICED,MARKET_PROJECTION_INFEASIBLE
24963,67053,fg3m,PRICED,PROJECTED
24963,67053,stl,PRICED,NO_MARKET
24963,67053,blk,PRICED,NO_MARKET
24963,67053,turnover,PRICED,NO_MARKET
24963,99367,pts,PRICED,NO_MARKET
24963,99367,reb,PRICED,NO_MARKET
24963,99367,ast,PRICED,NO_MARKET
24963,99367,fg3m,PRICED,NO_MARKET
24963,99367,stl,PRICED,NO_MARKET
24963,99367,blk,PRICED,NO_MARKET
24963,99367,turnover,PRICED,NO_MARKET
24964,285,pts,PRICED,PROJECTED
24964,285,reb,PRICED,PROJECTED
24964,285,ast,PRICED,PROJECTED
24964,285,fg3m,PRICED,NO_MARKET
24964,285,stl,PRICED,NO_MARKET
24964,285,blk,PRICED,NO_MARKET
24964,285,turnover,PRICED,NO_MARKET
24964,346,pts,PRICED,NO_MARKET
24964,346,reb,PRICED,NO_MARKET
24964,346,ast,PRICED,NO_MARKET
24964,346,fg3m,PRICED,NO_MARKET
24964,346,stl,PRICED,NO_MARKET
24964,346,blk,PRICED,NO_MARKET
24964,346,turnover,PRICED,NO_MARKET
24964,408,pts,PRICED,PROJECTED
24964,408,reb,PRICED,PROJECTED
24964,408,ast,PRICED,PROJECTED
24964,408,fg3m,PRICED,PROJECTED
24964,408,stl,PRICED,NO_MARKET
24964,408,blk,PRICED,NO_MARKET
24964,408,turnover,PRICED,NO_MARKET
24964,409,pts,PRICED,NO_MARKET
24964,409,reb,PRICED,NO_MARKET
24964,409,ast,PRICED,NO_MARKET
24964,409,fg3m,PRICED,NO_MARKET
24964,409,stl,PRICED,NO_MARKET
24964,409,blk,PRICED,NO_MARKET
24964,409,turnover,PRICED,NO_MARKET
24964,466,pts,PRICED,NO_MARKET
24964,466,reb,PRICED,NO_MARKET
24964,466,ast,PRICED,NO_MARKET
24964,466,fg3m,PRICED,NO_MARKET
24964,466,stl,PRICED,NO_MARKET
24964,466,blk,PRICED,NO_MARKET
24964,466,turnover,PRICED,NO_MARKET
24964,476,pts,PRICED,NO_MARKET
24964,476,reb,PRICED,NO_MARKET
24964,476,ast,PRICED,NO_MARKET
24964,476,fg3m,PRICED,NO_MARKET
24964,476,stl,PRICED,NO_MARKET
24964,476,blk,PRICED,NO_MARKET
24964,476,turnover,PRICED,NO_MARKET
24964,499,pts,PRICED,NO_MARKET
24964,499,reb,PRICED,NO_MARKET
24964,499,ast,PRICED,NO_MARKET
24964,499,fg3m,PRICED,NO_MARKET
24964,499,stl,PRICED,NO_MARKET
24964,499,blk,PRICED,NO_MARKET
24964,499,turnover,PRICED,NO_MARKET
24964,525,pts,PRICED,NO_MARKET
24964,525,reb,PRICED,NO_MARKET
24964,525,ast,PRICED,NO_MARKET
24964,525,fg3m,PRICED,NO_MARKET
24964,525,stl,PRICED,NO_MARKET
24964,525,blk,PRICED,NO_MARKET
24964,525,turnover,PRICED,NO_MARKET
24964,529,pts,PRICED,NO_MARKET
24964,529,reb,PRICED,NO_MARKET
24964,529,ast,PRICED,NO_MARKET
24964,529,fg3m,PRICED,NO_MARKET
24964,529,stl,PRICED,NO_MARKET
24964,529,blk,PRICED,NO_MARKET
24964,529,turnover,PRICED,NO_MARKET
24964,584,pts,PRICED,NO_MARKET
24964,584,reb,PRICED,NO_MARKET
24964,584,ast,PRICED,NO_MARKET
24964,584,fg3m,PRICED,NO_MARKET
24964,584,stl,PRICED,NO_MARKET
24964,584,blk,PRICED,NO_MARKET
24964,584,turnover,PRICED,NO_MARKET
24964,613,pts,PRICED,NO_MARKET
24964,613,reb,PRICED,NO_MARKET
24964,613,ast,PRICED,NO_MARKET
24964,613,fg3m,PRICED,NO_MARKET
24964,613,stl,PRICED,NO_MARKET
24964,613,blk,PRICED,NO_MARKET
24964,613,turnover,PRICED,NO_MARKET
24964,626,pts,PRICED,NO_MARKET
24964,626,reb,PRICED,NO_MARKET
24964,626,ast,PRICED,NO_MARKET
24964,626,fg3m,PRICED,NO_MARKET
24964,626,stl,PRICED,NO_MARKET
24964,626,blk,PRICED,NO_MARKET
24964,626,turnover,PRICED,NO_MARKET
24964,700,pts,PRICED,NO_MARKET
24964,700,reb,PRICED,NO_MARKET
24964,700,ast,PRICED,NO_MARKET
24964,700,fg3m,PRICED,NO_MARKET
24964,700,stl,PRICED,NO_MARKET
24964,700,blk,PRICED,NO_MARKET
24964,700,turnover,PRICED,NO_MARKET
24964,713,pts,PRICED,NO_MARKET
24964,713,reb,PRICED,NO_MARKET
24964,713,ast,PRICED,NO_MARKET
24964,713,fg3m,PRICED,NO_MARKET
24964,713,stl,PRICED,NO_MARKET
24964,713,blk,PRICED,NO_MARKET
24964,713,turnover,PRICED,NO_MARKET
24964,720,pts,PRICED,NO_MARKET
24964,720,reb,PRICED,NO_MARKET
24964,720,ast,PRICED,NO_MARKET
24964,720,fg3m,PRICED,NO_MARKET
24964,720,stl,PRICED,NO_MARKET
24964,720,blk,PRICED,NO_MARKET
24964,720,turnover,PRICED,NO_MARKET
24964,723,pts,PRICED,NO_MARKET
24964,723,reb,PRICED,NO_MARKET
24964,723,ast,PRICED,NO_MARKET
24964,723,fg3m,PRICED,NO_MARKET
24964,723,stl,PRICED,NO_MARKET
24964,723,blk,PRICED,NO_MARKET
24964,723,turnover,PRICED,NO_MARKET
24964,725,pts,PRICED,NO_MARKET
24964,725,reb,PRICED,NO_MARKET
24964,725,ast,PRICED,NO_MARKET
24964,725,fg3m,PRICED,NO_MARKET
24964,725,stl,PRICED,NO_MARKET
24964,725,blk,PRICED,NO_MARKET
24964,725,turnover,PRICED,NO_MARKET
24964,726,pts,PRICED,PROJECTED
24964,726,reb,PRICED,PROJECTED
24964,726,ast,PRICED,PROJECTED
24964,726,fg3m,PRICED,NO_MARKET
24964,726,stl,PRICED,NO_MARKET
24964,726,blk,PRICED,NO_MARKET
24964,726,turnover,PRICED,NO_MARKET
24964,751,pts,PRICED,NO_MARKET
24964,751,reb,PRICED,NO_MARKET
24964,751,ast,PRICED,NO_MARKET
24964,751,fg3m,PRICED,NO_MARKET
24964,751,stl,PRICED,NO_MARKET
24964,751,blk,PRICED,NO_MARKET
24964,751,turnover,PRICED,NO_MARKET
24964,774,pts,PRICED,NO_MARKET
24964,774,reb,PRICED,NO_MARKET
24964,774,ast,PRICED,NO_MARKET
24964,774,fg3m,PRICED,NO_MARKET
24964,774,stl,PRICED,NO_MARKET
24964,774,blk,PRICED,NO_MARKET
24964,774,turnover,PRICED,NO_MARKET
24964,67023,pts,PRICED,NO_MARKET
24964,67023,reb,PRICED,NO_MARKET
24964,67023,ast,PRICED,NO_MARKET
24964,67023,fg3m,PRICED,NO_MARKET
24964,67023,stl,PRICED,NO_MARKET
24964,67023,blk,PRICED,NO_MARKET
24964,67023,turnover,PRICED,NO_MARKET
24964,67027,pts,PRICED,PROJECTED
24964,67027,reb,PRICED,PROJECTED
24964,67027,ast,PRICED,NO_MARKET
24964,67027,fg3m,PRICED,NO_MARKET
24964,67027,stl,PRICED,NO_MARKET
24964,67027,blk,PRICED,NO_MARKET
24964,67027,turnover,PRICED,NO_MARKET
24964,67033,pts,PRICED,PROJECTED
24964,67033,reb,PRICED,PROJECTED
24964,67033,ast,PRICED,PROJECTED
24964,67033,fg3m,PRICED,PROJECTED
24964,67033,stl,PRICED,NO_MARKET
24964,67033,blk,PRICED,NO_MARKET
24964,67033,turnover,PRICED,NO_MARKET
24964,67054,pts,PRICED,NO_MARKET
24964,67054,reb,PRICED,NO_MARKET
24964,67054,ast,PRICED,NO_MARKET
24964,67054,fg3m,PRICED,NO_MARKET
24964,67054,stl,PRICED,NO_MARKET
24964,67054,blk,PRICED,NO_MARKET
24964,67054,turnover,PRICED,NO_MARKET
24964,251,pts,PRICED,NO_MARKET
24964,251,reb,PRICED,NO_MARKET
24964,251,ast,PRICED,NO_MARKET
24964,251,fg3m,PRICED,NO_MARKET
24964,251,stl,PRICED,NO_MARKET
24964,251,blk,PRICED,NO_MARKET
24964,251,turnover,PRICED,NO_MARKET
24964,341,pts,PRICED,NO_MARKET
24964,341,reb,PRICED,NO_MARKET
24964,341,ast,PRICED,NO_MARKET
24964,341,fg3m,PRICED,NO_MARKET
24964,341,stl,PRICED,NO_MARKET
24964,341,blk,PRICED,NO_MARKET
24964,341,turnover,PRICED,NO_MARKET
24964,384,pts,PRICED,NO_MARKET
24964,384,reb,PRICED,NO_MARKET
24964,384,ast,PRICED,NO_MARKET
24964,384,fg3m,PRICED,NO_MARKET
24964,384,stl,PRICED,NO_MARKET
24964,384,blk,PRICED,NO_MARKET
24964,384,turnover,PRICED,NO_MARKET
24964,404,pts,PRICED,NO_MARKET
24964,404,reb,PRICED,NO_MARKET
24964,404,ast,PRICED,NO_MARKET
24964,404,fg3m,PRICED,NO_MARKET
24964,404,stl,PRICED,NO_MARKET
24964,404,blk,PRICED,NO_MARKET
24964,404,turnover,PRICED,NO_MARKET
24964,477,pts,PRICED,NO_MARKET
24964,477,reb,PRICED,NO_MARKET
24964,477,ast,PRICED,NO_MARKET
24964,477,fg3m,PRICED,NO_MARKET
24964,477,stl,PRICED,NO_MARKET
24964,477,blk,PRICED,NO_MARKET
24964,477,turnover,PRICED,NO_MARKET
24964,521,pts,PRICED,NO_MARKET
24964,521,reb,PRICED,NO_MARKET
24964,521,ast,PRICED,NO_MARKET
24964,521,fg3m,PRICED,NO_MARKET
24964,521,stl,PRICED,NO_MARKET
24964,521,blk,PRICED,NO_MARKET
24964,521,turnover,PRICED,NO_MARKET
24964,563,pts,PRICED,NO_MARKET
24964,563,reb,PRICED,NO_MARKET
24964,563,ast,PRICED,NO_MARKET
24964,563,fg3m,PRICED,NO_MARKET
24964,563,stl,PRICED,NO_MARKET
24964,563,blk,PRICED,NO_MARKET
24964,563,turnover,PRICED,NO_MARKET
24964,576,pts,PRICED,NO_MARKET
24964,576,reb,PRICED,NO_MARKET
24964,576,ast,PRICED,NO_MARKET
24964,576,fg3m,PRICED,NO_MARKET
24964,576,stl,PRICED,NO_MARKET
24964,576,blk,PRICED,NO_MARKET
24964,576,turnover,PRICED,NO_MARKET
24964,577,pts,PRICED,NO_MARKET
24964,577,reb,PRICED,NO_MARKET
24964,577,ast,PRICED,NO_MARKET
24964,577,fg3m,PRICED,NO_MARKET
24964,577,stl,PRICED,NO_MARKET
24964,577,blk,PRICED,NO_MARKET
24964,577,turnover,PRICED,NO_MARKET
24964,588,pts,PRICED,NO_MARKET
24964,588,reb,PRICED,NO_MARKET
24964,588,ast,PRICED,NO_MARKET
24964,588,fg3m,PRICED,NO_MARKET
24964,588,stl,PRICED,NO_MARKET
24964,588,blk,PRICED,NO_MARKET
24964,588,turnover,PRICED,NO_MARKET
24964,632,pts,PRICED,NO_MARKET
24964,632,reb,PRICED,NO_MARKET
24964,632,ast,PRICED,NO_MARKET
24964,632,fg3m,PRICED,NO_MARKET
24964,632,stl,PRICED,NO_MARKET
24964,632,blk,PRICED,NO_MARKET
24964,632,turnover,PRICED,NO_MARKET
24964,641,pts,PRICED,PROJECTED
24964,641,reb,PRICED,PROJECTED
24964,641,ast,PRICED,PROJECTED
24964,641,fg3m,PRICED,NO_MARKET
24964,641,stl,PRICED,NO_MARKET
24964,641,blk,PRICED,NO_MARKET
24964,641,turnover,PRICED,NO_MARKET
24964,675,pts,PRICED,NO_MARKET
24964,675,reb,PRICED,NO_MARKET
24964,675,ast,PRICED,NO_MARKET
24964,675,fg3m,PRICED,NO_MARKET
24964,675,stl,PRICED,NO_MARKET
24964,675,blk,PRICED,NO_MARKET
24964,675,turnover,PRICED,NO_MARKET
24964,681,pts,PRICED,NO_MARKET
24964,681,reb,PRICED,NO_MARKET
24964,681,ast,PRICED,NO_MARKET
24964,681,fg3m,PRICED,NO_MARKET
24964,681,stl,PRICED,NO_MARKET
24964,681,blk,PRICED,NO_MARKET
24964,681,turnover,PRICED,NO_MARKET
24964,683,pts,PRICED,PROJECTED
24964,683,reb,PRICED,NO_MARKET
24964,683,ast,PRICED,NO_MARKET
24964,683,fg3m,PRICED,PROJECTED
24964,683,stl,PRICED,NO_MARKET
24964,683,blk,PRICED,NO_MARKET
24964,683,turnover,PRICED,NO_MARKET
24964,714,pts,PRICED,NO_MARKET
24964,714,reb,PRICED,NO_MARKET
24964,714,ast,PRICED,NO_MARKET
24964,714,fg3m,PRICED,NO_MARKET
24964,714,stl,PRICED,NO_MARKET
24964,714,blk,PRICED,NO_MARKET
24964,714,turnover,PRICED,NO_MARKET
24964,722,pts,PRICED,NO_MARKET
24964,722,reb,PRICED,NO_MARKET
24964,722,ast,PRICED,NO_MARKET
24964,722,fg3m,PRICED,NO_MARKET
24964,722,stl,PRICED,NO_MARKET
24964,722,blk,PRICED,NO_MARKET
24964,722,turnover,PRICED,NO_MARKET
24964,731,pts,PRICED,NO_MARKET
24964,731,reb,PRICED,NO_MARKET
24964,731,ast,PRICED,NO_MARKET
24964,731,fg3m,PRICED,NO_MARKET
24964,731,stl,PRICED,NO_MARKET
24964,731,blk,PRICED,NO_MARKET
24964,731,turnover,PRICED,NO_MARKET
24964,752,pts,PRICED,NO_MARKET
24964,752,reb,PRICED,NO_MARKET
24964,752,ast,PRICED,NO_MARKET
24964,752,fg3m,PRICED,NO_MARKET
24964,752,stl,PRICED,NO_MARKET
24964,752,blk,PRICED,NO_MARKET
24964,752,turnover,PRICED,NO_MARKET
24964,754,pts,PRICED,NO_MARKET
24964,754,reb,PRICED,NO_MARKET
24964,754,ast,PRICED,NO_MARKET
24964,754,fg3m,PRICED,NO_MARKET
24964,754,stl,PRICED,NO_MARKET
24964,754,blk,PRICED,NO_MARKET
24964,754,turnover,PRICED,NO_MARKET
24964,755,pts,PRICED,NO_MARKET
24964,755,reb,PRICED,NO_MARKET
24964,755,ast,PRICED,NO_MARKET
24964,755,fg3m,PRICED,NO_MARKET
24964,755,stl,PRICED,NO_MARKET
24964,755,blk,PRICED,NO_MARKET
24964,755,turnover,PRICED,NO_MARKET
24964,756,pts,PRICED,NO_MARKET
24964,756,reb,PRICED,NO_MARKET
24964,756,ast,PRICED,NO_MARKET
24964,756,fg3m,PRICED,NO_MARKET
24964,756,stl,PRICED,NO_MARKET
24964,756,blk,PRICED,NO_MARKET
24964,756,turnover,PRICED,NO_MARKET
24964,757,pts,PRICED,PROJECTED
24964,757,reb,PRICED,PROJECTED
24964,757,ast,PRICED,NO_MARKET
24964,757,fg3m,PRICED,PROJECTED
24964,757,stl,PRICED,NO_MARKET
24964,757,blk,PRICED,NO_MARKET
24964,757,turnover,PRICED,NO_MARKET
24964,773,pts,PRICED,NO_MARKET
24964,773,reb,PRICED,NO_MARKET
24964,773,ast,PRICED,NO_MARKET
24964,773,fg3m,PRICED,NO_MARKET
24964,773,stl,PRICED,NO_MARKET
24964,773,blk,PRICED,NO_MARKET
24964,773,turnover,PRICED,NO_MARKET
24964,779,pts,PRICED,NO_MARKET
24964,779,reb,PRICED,NO_MARKET
24964,779,ast,PRICED,NO_MARKET
24964,779,fg3m,PRICED,NO_MARKET
24964,779,stl,PRICED,NO_MARKET
24964,779,blk,PRICED,NO_MARKET
24964,779,turnover,PRICED,NO_MARKET
24964,66941,pts,PRICED,NO_MARKET
24964,66941,reb,PRICED,NO_MARKET
24964,66941,ast,PRICED,NO_MARKET
24964,66941,fg3m,PRICED,NO_MARKET
24964,66941,stl,PRICED,NO_MARKET
24964,66941,blk,PRICED,NO_MARKET
24964,66941,turnover,PRICED,NO_MARKET
24964,66949,pts,PRICED,NO_MARKET
24964,66949,reb,PRICED,NO_MARKET
24964,66949,ast,PRICED,NO_MARKET
24964,66949,fg3m,PRICED,NO_MARKET
24964,66949,stl,PRICED,NO_MARKET
24964,66949,blk,PRICED,NO_MARKET
24964,66949,turnover,PRICED,NO_MARKET
24964,66951,pts,PRICED,PROJECTED
24964,66951,reb,PRICED,PROJECTED
24964,66951,ast,PRICED,PROJECTED
24964,66951,fg3m,PRICED,NO_MARKET
24964,66951,stl,PRICED,NO_MARKET
24964,66951,blk,PRICED,NO_MARKET
24964,66951,turnover,PRICED,NO_MARKET
24964,67147,pts,PRICED,NO_MARKET
24964,67147,reb,PRICED,NO_MARKET
24964,67147,ast,PRICED,NO_MARKET
24964,67147,fg3m,PRICED,NO_MARKET
24964,67147,stl,PRICED,NO_MARKET
24964,67147,blk,PRICED,NO_MARKET
