prop,candidate,n_settled,n_clusters,date_min,date_max,model_logloss,market_logloss,model_brier,market_brier,logloss_delta,brier_delta,model_auc,market_auc,auc_delta,logloss_delta_ci_low,logloss_delta_ci_high,logloss_delta_p_one_sided,brier_delta_ci_low,brier_delta_ci_high,brier_delta_p_one_sided,auc_delta_ci_low,auc_delta_ci_high,auc_delta_p_one_sided,data_state,logloss_delta_p_holm,brier_delta_p_holm,auc_delta_p_holm,gate_logloss,gate_brier,gate_auc,proper_score_market_superiority_gate,strict_market_superiority_gate,market_superiority_gate,status
ast,C4_blend,914,30,2026-06-13,2026-07-19,0.6758392755387035,0.6812532236557479,0.24150082386973318,0.2441279108185514,-0.0054139481170444315,-0.002627086948818219,0.5686916342412451,0.5766074902723736,-0.007915856031128432,-0.017455792988301452,0.007287157909613434,0.18395401149712573,-0.008557953549464276,0.0036237108544084607,0.18620344913771558,-0.0446119921003747,0.030073680562097513,0.6430892276930767,evaluated,0.36790802299425146,0.36790802299425146,0.6430892276930767,False,False,False,FAIL,FAIL,FAIL,FAIL
