game_id,player_id,player_name,stat,book,market_key,period,line,raw_over_odds,raw_under_odds,no_vig_market_prob_over,no_vig_market_prob_under,p_over_win,p_under_win,p_push,p_over_settled,p_under_settled,frozen_model_probability_over,delivered_model_prob_over_final,reproduces_delivered_model_price,model_minus_market_over,pmf_hash,registry_pmf_hash,quote_hash,prediction_timestamp,quote_timestamp,pmf_column_used,audit_label
24970,373,Alyssa Thomas,pts_reb_ast,fanduel,player_points_rebounds_assists,game,31.5,-114.0,-114.0,0.5,0.5,0.05155332,0.94844667,0.0,0.0515533205155332,0.9484466794844668,0.0515533205155332,0.0515533205155332,True,-0.4484466794844668,bd4d0921babd9fdef186282365fda0738f0063e206d03aac7c48eff33b4750fe,bd4d0921babd9fdef186282365fda0738f0063e206d03aac7c48eff33b4750fe,068573af95c31403b81a09f826aebb6c1bffeb5d04208a9c270cfc839bb15ae0,20260801T162447Z,2026-08-01T16:25:57Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24970,373,Alyssa Thomas,reb_ast,fanduel,player_rebounds_assists,game,16.5,-114.0,-114.0,0.5,0.5,0.3101829,0.68981709,0.0,0.310182903101829,0.689817096898171,0.310182903101829,0.31018290310182906,True,-0.189817096898171,bd4d0921babd9fdef186282365fda0738f0063e206d03aac7c48eff33b4750fe,bd4d0921babd9fdef186282365fda0738f0063e206d03aac7c48eff33b4750fe,6d345ebecea2476708871631b1e7f932b445d230da2bf6dc9838f876a028f8ba,20260801T162447Z,2026-08-01T16:25:57Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,67033,Sydney Taylor,pts,fanduel,player_points,game,16.5,-114.0,-114.0,0.5,0.5,0.47211207,0.52788795,0.0,0.47211206055775884,0.5278879394422412,0.47211206055775884,0.47211206055775884,True,-0.02788793944224116,4f557d17f08eb28ce6e4e63d7f13ef1ed4101690785ec87c974db3e1f944a0e3,4f557d17f08eb28ce6e4e63d7f13ef1ed4101690785ec87c974db3e1f944a0e3,7820311623571f78f4b6c2b02087ebd4e4fc23c8d5342bbf610b9cd354265764,20260801T162447Z,2026-08-01T16:26:04Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24970,66925,Pauline Astier,pts_reb_ast,betonlineag,player_points_rebounds_assists,game,13.5,-114.0,-114.0,0.5,0.5,0.27864758,0.72135243,0.0,0.27864757721352423,0.7213524227864758,0.27864757721352423,0.2786475772135243,True,-0.22135242278647577,7927e655b913d735f9448b75574b90ac600a1558cb2375c81e7922b997c99842,7927e655b913d735f9448b75574b90ac600a1558cb2375c81e7922b997c99842,e0593e3e52deed1a014d0532d282d1797efb6c5b6c2b8dd5a94bc1937187b7c0,20260801T162447Z,2026-08-01T16:26:51Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,285,Courtney Vandersloot,pts_reb_ast,betonlineag,player_points_rebounds_assists,game,15.5,-115.0,-112.0,0.5030953363598846,0.4969046636401156,0.12708862,0.87291138,0.0,0.12708862,0.87291138,0.12708862,0.12708862,True,-0.3760067163598846,588d86a517fc1fc3eb627436720532a48db2f056965bdc92eb87ea21b9dcb9f7,588d86a517fc1fc3eb627436720532a48db2f056965bdc92eb87ea21b9dcb9f7,0a99e1eebff61dce21457a182393124334799e2946e84259fe0d56dd02c90eb9,20260801T162447Z,2026-08-01T16:26:41Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,570,Jackie Young,pts_ast,draftkings,player_points_assists,game,26.5,-115.0,-118.0,0.4970261697065821,0.5029738302934178,0.40193995,0.59806006,0.0,0.40193994598060057,0.5980600540193995,0.40193994598060057,0.40193994598060057,True,-0.09508622372598152,5e3d962ea67f64ed31334f54d9dc28904852b7b90cd162d5fcddf1f9eb04ee40,5e3d962ea67f64ed31334f54d9dc28904852b7b90cd162d5fcddf1f9eb04ee40,1d723b2bfa134409dafdeeccc26e0951a7276cdbeda4626ab1454557a3cc5cf8,20260801T162447Z,2026-08-01T16:26:33Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,726,Kamilla Cardoso,pts_ast,draftkings,player_points_assists,game,17.5,-115.0,-118.0,0.4970261697065821,0.5029738302934178,0.40687311,0.5931269,0.0,0.40687310593126896,0.5931268940687311,0.40687310593126896,0.40687310593126896,True,-0.09015306377531312,d76f9d3e1877f4a9648739afd5b4a7ffd6749d16e316bb81e0dada241a29697b,d76f9d3e1877f4a9648739afd5b4a7ffd6749d16e316bb81e0dada241a29697b,fd1979704e02af65bd097f0a943076fb81e701430e9022a16831bd67bb792bc5,20260801T162447Z,2026-08-01T16:26:33Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24970,242,DeWanna Bonner,pts_reb,draftkings,player_points_rebounds,game,16.5,-116.0,-117.0,0.49900880183966384,0.5009911981603362,0.10884794,0.89115205,0.0,0.10884794108847942,0.8911520589115206,0.10884794108847942,0.10884794108847942,True,-0.3901608607511844,98033e1e1529c7c0c666dd2832d21229b64ad129b5062436d24429adc3ced592,98033e1e1529c7c0c666dd2832d21229b64ad129b5062436d24429adc3ced592,578e48448627439e010cbd63f2cd71078745dcd0a60b1b1da351626d83942a81,20260801T162447Z,2026-08-01T16:26:45Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24970,468,Breanna Stewart,pts_reb_ast,betonlineag,player_points_rebounds_assists,game,33.5,-116.0,-111.0,0.5051597457277305,0.4948402542722694,0.15740432,0.84259565,0.0,0.15740432472212973,0.8425956752778703,0.15740432472212973,0.15740432472212978,True,-0.34775542100560075,9dfa375e88921ca084f794cf2e3f31299a0a0cbd0a38245a91258c1a2eb1145b,9dfa375e88921ca084f794cf2e3f31299a0a0cbd0a38245a91258c1a2eb1145b,7bc6daf685a633116d28ff6fcaeb9843364d2ad06be689ed3b85a61c5892f306,20260801T162447Z,2026-08-01T16:26:51Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24970,462,Kahleah Copper,pts_ast,draftkings,player_points_assists,game,24.5,-116.0,-117.0,0.49900880183966384,0.5009911981603362,0.2197764,0.7802236,0.0,0.2197764,0.7802236,0.2197764,0.21977639999999996,True,-0.2792324018396638,2a6497958965e570e46d49de0f5545eaf3af68341ab99cce9660a6009b6c9dd5,2a6497958965e570e46d49de0f5545eaf3af68341ab99cce9660a6009b6c9dd5,ad270bb81ce963011d357eca3d222e04f56f182810d913c719d01ae66899e090,20260801T162447Z,2026-08-01T16:26:45Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,570,Jackie Young,pts_reb_ast,draftkings,player_points_rebounds_assists,game,30.5,-117.0,-116.0,0.5009911981603362,0.49900880183966384,0.31519092,0.68480909,0.0,0.31519091684809086,0.6848090831519092,0.31519091684809086,0.3151909168480908,True,-0.18580028131224535,5e3d962ea67f64ed31334f54d9dc28904852b7b90cd162d5fcddf1f9eb04ee40,5e3d962ea67f64ed31334f54d9dc28904852b7b90cd162d5fcddf1f9eb04ee40,e365561fb7b6e0135863b10016bced8e10789d697e341a57685f4c576a9a9bbc,20260801T162447Z,2026-08-01T16:26:33Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24970,765,Monique Akoa Makani,pts,draftkings,player_points,game,8.5,-117.0,-113.0,0.5040451438048622,0.4959548561951377,0.35500044,0.6449996,0.0,0.3550004257999829,0.6449995742000171,0.3550004257999829,0.3550004257999829,True,-0.14904471800487928,0fb138f6fc831ab4dcb8bf175ba152cc9885c57002a2beba51f455f971704c6f,0fb138f6fc831ab4dcb8bf175ba152cc9885c57002a2beba51f455f971704c6f,5aa582c814c2ad280862fa747d99b121bf3d2a2ceab828ebbb341b53fd8138c2,20260801T162447Z,2026-08-01T16:26:45Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,535,A'ja Wilson,pts,draftkings,player_points,game,26.5,-118.0,-113.0,0.5050233081498151,0.4949766918501849,0.49833717,0.50166282,0.0,0.49833717498337177,0.5016628250166282,0.49833717498337177,0.4983371749833717,True,-0.006686133166443342,44d06b61ff09a7b8620f399c65e051bde85d56d6221c2ab5599708b588828dcc,44d06b61ff09a7b8620f399c65e051bde85d56d6221c2ab5599708b588828dcc,5116b8c932b2e0101816bfbd20d342052189b8a696760ae510a3aa666fa6e077,20260801T162447Z,2026-08-01T16:26:33Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,410,Chelsea Gray,reb_ast,fanduel,player_rebounds_assists,game,9.5,-118.0,-112.0,0.5060689431946916,0.4939310568053083,0.71336735,0.28663265,0.0,0.71336735,0.28663265,0.71336735,0.7133673500000001,True,0.2072984068053083,0a3dced5cb89ea46b120a9195f6ae4708a51b964d4006580d46465ec532fef8d,0a3dced5cb89ea46b120a9195f6ae4708a51b964d4006580d46465ec532fef8d,d2a5e891627dac797cf3c58a367e1d53a148153757ac81040c194afa861b4477,20260801T162447Z,2026-08-01T16:26:04Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24970,465,Jonquel Jones,fg3m,fanduel,player_threes,game,1.5,-118.0,-112.0,0.5060689431946916,0.4939310568053083,0.42924984,0.57075014,0.0,0.429249848584997,0.5707501514150031,0.429249848584997,0.4292498485849969,True,-0.07681909460969466,2ff1f9a3c4eb991b7176561691e2047f225f33834ec8c347efdb5f5220969f56,2ff1f9a3c4eb991b7176561691e2047f225f33834ec8c347efdb5f5220969f56,01717e955c96849de3bc73695137c834cb3c323d3f5a5a40658d7d7e776c66ce,20260801T162447Z,2026-08-01T16:25:57Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24970,591,Sabrina Ionescu,pts_reb,fanduel,player_points_rebounds,game,23.5,-118.0,-112.0,0.5060689431946916,0.4939310568053083,0.18942253,0.81057753,0.0,0.18942251863464887,0.810577481365351,0.18942251863464887,0.1894225186346489,True,-0.31664642456004277,92dc2ac3aedbbfc9ec24c3f1c09907b9c7349896ae277988d53e9ab96978e941,92dc2ac3aedbbfc9ec24c3f1c09907b9c7349896ae277988d53e9ab96978e941,14a19ca6208d5c3b6fbdb145b00349443e3566f6bbe4531ec7142d5d1e07246c,20260801T162447Z,2026-08-01T16:25:57Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24970,465,Jonquel Jones,pts_reb,fanduel,player_points_rebounds,game,22.5,-118.0,-112.0,0.5060689431946916,0.4939310568053083,0.17456106,0.82543892,0.0,0.17456106349122127,0.8254389365087788,0.17456106349122127,0.17456106349122127,True,-0.3315078797034704,df33437e00e493b9c5a949cec731f786ef7e2797c7749968b7e5512fcfa48758,df33437e00e493b9c5a949cec731f786ef7e2797c7749968b7e5512fcfa48758,49d0593056ad2bc302b3e4e2c7839133935cf08aea8e8f3736a4d26454db82c4,20260801T162447Z,2026-08-01T16:25:57Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,410,Chelsea Gray,fg3m,fanduel,player_threes,game,1.5,-118.0,-114.0,0.5039916972696792,0.496008302730321,0.62203527,0.37796472999999997,0.0,0.62203527,0.37796472999999997,0.62203527,0.6220352700000001,True,0.11804357273032084,482c8cfdefa65dc868d5bcd11448fb9da6b02570590b15bc62026d1cf05ca789,482c8cfdefa65dc868d5bcd11448fb9da6b02570590b15bc62026d1cf05ca789,f516e02cc65694086fc27ced84a0eb020d3a68f4e5cd12ee4ee042032c40583b,20260801T162447Z,2026-08-01T16:26:04Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,645,NaLyssa Smith,reb,fanduel,player_rebounds,game,5.5,-118.0,-112.0,0.5060689431946916,0.4939310568053083,0.25713408,0.7428659,0.0,0.2571340851426817,0.7428659148573183,0.2571340851426817,0.2571340851426817,True,-0.24893485805200993,3071b327f819f6e4e78ae669a7f7d2e86984d143b2df5a6617302a992f1d39a8,3071b327f819f6e4e78ae669a7f7d2e86984d143b2df5a6617302a992f1d39a8,d35612d6e0b594756f977a0ad766b40061157d0a1fe92d7657adca72c06c5225,20260801T162447Z,2026-08-01T16:26:04Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24970,591,Sabrina Ionescu,fg3m,fanduel,player_threes,game,2.5,-118.0,-112.0,0.5060689431946916,0.4939310568053083,0.41691438,0.5830856,0.0,0.41691438833828776,0.5830856116617122,0.41691438833828776,0.41691438833828776,True,-0.08915455485640389,a19b3e64c242e63dc323600fdaff7f11446c1a9a112e240442363b1897902844,a19b3e64c242e63dc323600fdaff7f11446c1a9a112e240442363b1897902844,bd48d41b97edc38115498c7008c68ea892e4316f8893a41c59ad989a194dee51,20260801T162447Z,2026-08-01T16:25:57Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24970,66925,Pauline Astier,pts_reb,draftkings,player_points_rebounds,game,10.5,-119.0,-114.0,0.5049571700507614,0.49504282994923854,0.37401228,0.62598773,0.0,0.3740122762598772,0.6259877237401228,0.3740122762598772,0.37401227625987726,True,-0.13094489379088414,7927e655b913d735f9448b75574b90ac600a1558cb2375c81e7922b997c99842,7927e655b913d735f9448b75574b90ac600a1558cb2375c81e7922b997c99842,a1e24132dfe6deee6b6efea6905ce4bc8f6364e7ee6eec8d0bc937acf8d5dbc2,20260801T162447Z,2026-08-01T16:26:45Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,409,Elizabeth Williams,pts_reb_ast,betonlineag,player_points_rebounds_assists,game,12.5,-119.0,-109.0,0.5102580936358786,0.48974190636412124,0.19337109,0.80662893,0.0,0.19337108613257825,0.8066289138674216,0.19337108613257825,0.1933710861325783,True,-0.31688700750330034,190b28ebe7ad27a3742e1fc87d0a446113670b5078dcbed70a38774f672aa724,190b28ebe7ad27a3742e1fc87d0a446113670b5078dcbed70a38774f672aa724,9152353178a516e9c8e7e566ed754cfa81042f590e205a5add00bd69780518f2,20260801T162447Z,2026-08-01T16:26:41Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,410,Chelsea Gray,pts_reb_ast,draftkings,player_points_rebounds_assists,game,22.5,-119.0,-114.0,0.5049571700507614,0.49504282994923854,0.26189672,0.73810328,0.0,0.26189672,0.73810328,0.26189672,0.2618967200000001,True,-0.24306045005076132,0a3dced5cb89ea46b120a9195f6ae4708a51b964d4006580d46465ec532fef8d,0a3dced5cb89ea46b120a9195f6ae4708a51b964d4006580d46465ec532fef8d,efd36891c1d08a0fa28d3562770d230946c022ffb5e2070861796f1a187682d4,20260801T162447Z,2026-08-01T16:26:33Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24970,66925,Pauline Astier,pts_ast,fanduel,player_points_assists,game,11.5,-120.0,-110.0,0.5101214574898786,0.48987854251012153,0.33918702,0.66081299,0.0,0.3391870166081299,0.6608129833918702,0.3391870166081299,0.33918701660812983,True,-0.1709344408817487,7927e655b913d735f9448b75574b90ac600a1558cb2375c81e7922b997c99842,7927e655b913d735f9448b75574b90ac600a1558cb2375c81e7922b997c99842,07bbd82cbcf6bdfe023598d278dd270ae58727cb5c029564cee4162255bf245b,20260801T162447Z,2026-08-01T16:25:57Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24970,373,Alyssa Thomas,pts,fanduel,player_points,game,14.5,-120.0,-108.0,0.5123152709359606,0.48768472906403937,0.38194726,0.61805273,0.0,0.38194726381947264,0.6180527361805274,0.38194726381947264,0.3819472638194727,True,-0.130368007116488,bd4d0921babd9fdef186282365fda0738f0063e206d03aac7c48eff33b4750fe,bd4d0921babd9fdef186282365fda0738f0063e206d03aac7c48eff33b4750fe,2517c7b802cb2a049bcee509036ccd3189714fbf1439c02fe7b7ffc7c265a1e3,20260801T162447Z,2026-08-01T16:25:57Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24970,373,Alyssa Thomas,pts_ast,fanduel,player_points_assists,game,23.5,-120.0,-110.0,0.5101214574898786,0.48987854251012153,0.14002431,0.85997568,0.0,0.14002431140024313,0.8599756885997568,0.14002431140024313,0.1400243114002431,True,-0.37009714608963545,bd4d0921babd9fdef186282365fda0738f0063e206d03aac7c48eff33b4750fe,bd4d0921babd9fdef186282365fda0738f0063e206d03aac7c48eff33b4750fe,b89147b8b14f4b1b4e22a746f478c0671249dd010b07c5a36254c58ff412b1e9,20260801T162447Z,2026-08-01T16:25:57Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,570,Jackie Young,pts_reb,draftkings,player_points_rebounds,game,23.5,-120.0,-113.0,0.5069416898056327,0.49305831019436736,0.47522905,0.52477096,0.0,0.47522904524770954,0.5247709547522905,0.47522904524770954,0.4752290452477096,True,-0.031712644557923164,5e3d962ea67f64ed31334f54d9dc28904852b7b90cd162d5fcddf1f9eb04ee40,5e3d962ea67f64ed31334f54d9dc28904852b7b90cd162d5fcddf1f9eb04ee40,d196c7338ea7a1a9accefa533ea5bdb582b110895a4518b6f3e1f86e230578bd,20260801T162447Z,2026-08-01T16:26:33Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,285,Courtney Vandersloot,pts,pinnacle,player_points,game,8.5,-120.0,-110.0,0.5101214574898786,0.48987854251012153,0.32412201,0.67587799,0.0,0.32412201,0.67587799,0.32412201,,False,-0.18599944748987857,588d86a517fc1fc3eb627436720532a48db2f056965bdc92eb87ea21b9dcb9f7,588d86a517fc1fc3eb627436720532a48db2f056965bdc92eb87ea21b9dcb9f7,1419c273ffe61efb49a8d4278da0a105c3836b42faa8a5809a2e15e1317ab9be,20260801T162447Z,2026-08-01T16:26:02Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24970,373,Alyssa Thomas,ast,pinnacle,player_assists,game,8.5,-121.0,-101.0,0.5214399039492303,0.4785600960507697,0.344173959508341,0.655826040491659,0.0,0.344173959508341,0.655826040491659,0.344173959508341,,False,-0.17726594444088933,cc36addaaa12369903350b24622d64ac5320331ade5d0b8d17628de7c1039e4c,cc36addaaa12369903350b24622d64ac5320331ade5d0b8d17628de7c1039e4c,9d99db611c94d28eb22b37c9ab94ab783be51da3aba090fa509592f9523202a8,20260801T162447Z,2026-08-01T16:24:59Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24970,242,DeWanna Bonner,reb,pinnacle,player_rebounds,game,5.5,-121.0,100.0,0.5226781857451405,0.4773218142548596,0.37687751,0.6231225,0.0,0.376877506231225,0.6231224937687752,0.376877506231225,,False,-0.14580067951391545,a41851e6ad33a469b7bc74a51ea75f1e031326cde396db12c4ba1995002df8f7,a41851e6ad33a469b7bc74a51ea75f1e031326cde396db12c4ba1995002df8f7,b5b91f8ab9ea484b38db2b4b4f0782362877feaf6b8295be44e232df09a0b1a1,20260801T162447Z,2026-08-01T16:24:59Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,285,Courtney Vandersloot,reb_ast,draftkings,player_rebounds_assists,game,6.5,-121.0,-113.0,0.5078823946715012,0.49211760532849874,0.42293772,0.57706228,0.0,0.42293772,0.57706228,0.42293772,0.42293772,True,-0.08494467467150119,588d86a517fc1fc3eb627436720532a48db2f056965bdc92eb87ea21b9dcb9f7,588d86a517fc1fc3eb627436720532a48db2f056965bdc92eb87ea21b9dcb9f7,2e4cd01873a962f04466c12d8a42a9b1f931310e704eee7918f6c731e89b7dce,20260801T162447Z,2026-08-01T16:26:33Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24970,765,Monique Akoa Makani,pts_reb,draftkings,player_points_rebounds,game,10.5,-121.0,-112.0,0.5089278628680263,0.49107213713197356,0.27641768,0.72358236,0.0,0.2764176689432932,0.7235823310567068,0.2764176689432932,0.27641766894329317,True,-0.23251019392473304,0fb138f6fc831ab4dcb8bf175ba152cc9885c57002a2beba51f455f971704c6f,0fb138f6fc831ab4dcb8bf175ba152cc9885c57002a2beba51f455f971704c6f,d8f9691dfc62b170097ba1d03ce109e86cae043dab1fbd5b8e108b8eb21afeab,20260801T162447Z,2026-08-01T16:26:45Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,410,Chelsea Gray,pts_reb,draftkings,player_points_rebounds,game,15.5,-121.0,-112.0,0.5089278628680263,0.49107213713197356,0.47181672,0.52818328,0.0,0.47181672,0.52818328,0.47181672,0.47181672000000013,True,-0.03711114286802625,0a3dced5cb89ea46b120a9195f6ae4708a51b964d4006580d46465ec532fef8d,0a3dced5cb89ea46b120a9195f6ae4708a51b964d4006580d46465ec532fef8d,568ea21d14f927717ce436860d8e714791bbcb4d87ba15c4bfafb34bc715495a,20260801T162447Z,2026-08-01T16:26:33Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,535,A'ja Wilson,pts_reb_ast,betonlineag,player_points_rebounds_assists,game,40.5,-122.0,-106.0,0.516439256945586,0.483560743054414,0.2198197,0.78018029,0.0,0.21981970219819702,0.780180297801803,0.21981970219819702,0.219819702198197,True,-0.296619554747389,44d06b61ff09a7b8620f399c65e051bde85d56d6221c2ab5599708b588828dcc,44d06b61ff09a7b8620f399c65e051bde85d56d6221c2ab5599708b588828dcc,2a0d08ae6b09804ab4420cdc1ac6188d7da372c68d21fe17f9977a602a90e884,20260801T162447Z,2026-08-01T16:26:41Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24970,468,Breanna Stewart,reb_ast,draftkings,player_rebounds_assists,game,11.5,-123.0,-110.0,0.5129070691024623,0.4870929308975378,0.72233635,0.27766362,0.0,0.7223363716700911,0.2776636283299089,0.7223363716700911,0.7223363716700911,True,0.20942930256762882,9dfa375e88921ca084f794cf2e3f31299a0a0cbd0a38245a91258c1a2eb1145b,9dfa375e88921ca084f794cf2e3f31299a0a0cbd0a38245a91258c1a2eb1145b,5196dd01093848e220c7a87bbd651fbdf101f203262edd09c98cb4ffa60ebb14,20260801T162447Z,2026-08-01T16:26:45Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,67033,Sydney Taylor,pts_ast,draftkings,player_points_assists,game,18.5,-123.0,-110.0,0.5129070691024623,0.4870929308975378,0.41419494,0.58580508,0.0,0.41419493171610144,0.5858050682838987,0.41419493171610144,0.41419493171610144,True,-0.09871213738636087,4f557d17f08eb28ce6e4e63d7f13ef1ed4101690785ec87c974db3e1f944a0e3,4f557d17f08eb28ce6e4e63d7f13ef1ed4101690785ec87c974db3e1f944a0e3,6b0e52903c52673d99e0e2e5e0f07cf37591b88b3c940d842b9d73df4b79326e,20260801T162447Z,2026-08-01T16:26:33Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,437,Jewell Loyd,reb,draftkings,player_rebounds,game,2.5,-123.0,-110.0,0.5129070691024623,0.4870929308975378,0.37196389,0.62803612,0.0,0.3719638862803612,0.6280361137196389,0.3719638862803612,0.3719638862803611,True,-0.1409431828221011,1c9196e82b9b057d6fc3c32057298fd3f0134861ed40fad98a8416493387968b,1c9196e82b9b057d6fc3c32057298fd3f0134861ed40fad98a8416493387968b,647a6235b48805083486bcc448fc5bbdcb78672d9d54e1b3a543eb5a5a37d910,20260801T162447Z,2026-08-01T16:26:33Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,408,Natasha Cloud,ast,draftkings,player_assists,game,4.5,-125.0,-109.0,0.5157946692991116,0.4842053307008884,0.49344875422962314,0.5065512457703769,0.0,0.49344875422962314,0.5065512457703769,0.49344875422962314,0.49344875422962303,True,-0.02234591506948841,77788946fb71b316077d4b7da77c8a2769904fe546278a8cb1c57145b13108af,77788946fb71b316077d4b7da77c8a2769904fe546278a8cb1c57145b13108af,82065d57ee35335ebf04843a1fb0ffb761034024ae3ec4f64d2c26579c299412,20260801T162447Z,2026-08-01T16:26:33Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24970,462,Kahleah Copper,reb,betonlineag,player_rebounds,game,3.5,-125.0,-103.0,0.5226570545829042,0.4773429454170958,0.31035816,0.68964183,0.0,0.3103581631035816,0.6896418368964183,0.3103581631035816,0.3103581631035816,True,-0.21229889147932263,6078cd0649bf2fbc4a9d04e0bacc2e8968b7296228d63afba108c8ce424b2038,6078cd0649bf2fbc4a9d04e0bacc2e8968b7296228d63afba108c8ce424b2038,036d7f7949b0fa6f04146af6b4523b6fae4fb604d5dfd0bf888d4ce1bf249d53,20260801T162447Z,2026-08-01T16:26:51Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,437,Jewell Loyd,pts_reb,fanduel,player_points_rebounds,game,11.5,-125.0,-106.0,0.5191532258064516,0.4808467741935484,0.41395651,0.58604347,0.0,0.4139565182791304,0.5860434817208696,0.4139565182791304,0.41395651827913044,True,-0.10519670752732124,6979a871eb3f1fe6d287e44fd8112e04d0d490dd00e8f85849ba6282d1ad4c27,6979a871eb3f1fe6d287e44fd8112e04d0d490dd00e8f85849ba6282d1ad4c27,c3b059084b15e41efd4c6b5b7e3b0cd65d147356507c2a07bcb61d1bbf0b3283,20260801T162447Z,2026-08-01T16:26:04Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,570,Jackie Young,reb_ast,fanduel,player_rebounds_assists,game,10.5,-125.0,-106.0,0.5191532258064516,0.4808467741935484,0.83471158,0.16528843000000001,0.0,0.8347115716528843,0.16528842834711574,0.8347115716528843,0.8347115716528843,True,0.3155583458464327,5e3d962ea67f64ed31334f54d9dc28904852b7b90cd162d5fcddf1f9eb04ee40,5e3d962ea67f64ed31334f54d9dc28904852b7b90cd162d5fcddf1f9eb04ee40,6d7fcab6e9aef9d6c2257a0ca2605fbef50ae7ff90db333f8807d3fff940a796,20260801T162447Z,2026-08-01T16:26:04Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24970,462,Kahleah Copper,pts_reb,fanduel,player_points_rebounds,game,25.5,-125.0,-106.0,0.5191532258064516,0.4808467741935484,0.2006966,0.7993034,0.0,0.2006966,0.7993034,0.2006966,0.20069659999999995,True,-0.3184566258064516,2a6497958965e570e46d49de0f5545eaf3af68341ab99cce9660a6009b6c9dd5,2a6497958965e570e46d49de0f5545eaf3af68341ab99cce9660a6009b6c9dd5,94d02be17b5d09e5d41a45ec41cd256c360ebd8d8b89428067d4fa0fa59a8d07,20260801T162447Z,2026-08-01T16:25:57Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24970,462,Kahleah Copper,pts,fanduel,player_points,game,21.5,-125.0,-104.0,0.5214723926380368,0.47852760736196315,0.28631881,0.71368119,0.0,0.28631881,0.71368119,0.28631881,0.28631881,True,-0.23515358263803682,2a6497958965e570e46d49de0f5545eaf3af68341ab99cce9660a6009b6c9dd5,2a6497958965e570e46d49de0f5545eaf3af68341ab99cce9660a6009b6c9dd5,ffe3b416e1d8119f7ea3f77a7456108b2d382be58816050831840802908b099b,20260801T162447Z,2026-08-01T16:25:57Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,409,Elizabeth Williams,pts_ast,draftkings,player_points_assists,game,8.5,-125.0,-109.0,0.5157946692991116,0.4842053307008884,0.32638715,0.67361287,0.0,0.3263871434722571,0.6736128565277428,0.3263871434722571,0.32638714347225717,True,-0.18940752582685444,190b28ebe7ad27a3742e1fc87d0a446113670b5078dcbed70a38774f672aa724,190b28ebe7ad27a3742e1fc87d0a446113670b5078dcbed70a38774f672aa724,81726fb07cdfd7979f0d7170eb2ca0960babb8315450ea9bdad87190edc1777c,20260801T162447Z,2026-08-01T16:26:33Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
