prop,candidate,n_settled,n_clusters,date_min,date_max,model_logloss,market_logloss,model_brier,market_brier,logloss_delta,brier_delta,model_auc,market_auc,auc_delta,logloss_delta_ci_low,logloss_delta_ci_high,logloss_delta_p_one_sided,brier_delta_ci_low,brier_delta_ci_high,brier_delta_p_one_sided,auc_delta_ci_low,auc_delta_ci_high,auc_delta_p_one_sided,data_state,logloss_delta_p_holm,brier_delta_p_holm,auc_delta_p_holm,gate_logloss,gate_brier,gate_auc,proper_score_market_superiority_gate,strict_market_superiority_gate,market_superiority_gate,status
ast,C5_role_blend,273,30,2026-06-13,2026-07-19,0.682547431186377,0.6896816172907954,0.24543940786908053,0.24828910793838527,-0.007134186104418405,-0.002849700069304739,0.5435185185185185,0.5436819172113291,-0.00016339869281056796,,,,,,,,,,evaluated,1.0,1.0,1.0,False,False,False,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT
